 x1	  y1
0.04684	 101.417
0.04685	 101.417
0.04686	 101.417
0.04687	 101.417
0.04688	 101.417
0.04689	 101.417
0.0469	 101.417
0.04691	 101.417
0.04692	 101.417
0.04693	 101.417
0.04694	 101.417
0.04695	 101.417
0.04696	 101.417
0.04697	 101.417
0.04698	 101.417
0.04699	 101.417
0.047	 101.417
0.04701	 101.417
0.04702	 101.417
0.04703	 101.417
0.04704	 101.417
0.04705	 101.417
0.04706	 101.417
0.04707	 101.417
0.04708	 101.417
0.04709	 101.417
0.0471	 101.417
0.04711	 101.417
0.04712	 101.417
0.04713	 101.417
0.04714	 101.417
0.04715	 101.417
0.04716	 101.417
0.04717	 101.417
0.04718	 101.417
0.04719	 101.417
0.0472	 101.417
0.04721	 101.417
0.04722	 101.417
0.04723	 101.417
0.04724	 101.417
0.04725	 101.417
0.04726	 101.417
0.04727	 101.417
0.04728	 101.417
0.04729	 101.417
0.0473	 101.417
0.04731	 101.417
0.04732	 101.417
0.04733	 101.417
0.04734	 101.417
0.04735	 101.417
0.04736	 101.417
0.04737	 101.417
0.04738	 101.417
0.04739	 101.417
0.0474	 101.417
0.04741	 101.417
0.04742	 101.417
0.04743	 101.417
0.04744	 101.417
0.04745	 101.417
0.04746	 101.417
0.04747	 101.417
0.04748	 101.417
0.04749	 101.417
0.0475	 101.417
0.04751	 101.417
0.04752	 101.417
0.04753	 101.417
0.04754	 101.417
0.04755	 101.417
0.04756	 101.417
0.04757	 101.417
0.04758	 101.417
0.04759	 101.417
0.0476	 101.417
0.04761	 101.417
0.04762	 101.417
0.04763	 101.417
0.04764	 101.417
0.04765	 101.417
0.04766	 101.417
0.04767	 101.417
0.04768	 101.417
0.04769	 101.417
0.0477	 101.417
0.04771	 101.417
0.04772	 101.417
0.04773	 101.417
0.04774	 101.417
0.04775	 101.417
0.04776	 101.417
0.04777	 101.417
0.04778	 101.417
0.04779	 101.417
0.0478	 101.417
0.04781	 101.417
0.04782	 101.417
0.04783	 101.417
0.04784	 101.417
0.04785	 101.417
0.04786	 101.417
0.04787	 101.417
0.04788	 101.417
0.04789	 101.417
0.0479	 101.417
0.04791	 101.417
0.04792	 101.417
0.04793	 101.417
0.04794	 101.417
0.04795	 101.417
0.04796	 101.417
0.04797	 101.417
0.04798	 101.417
0.04799	 101.417
0.048	 101.417
0.04801	 101.417
0.04802	 101.417
0.04803	 101.417
0.04804	 101.417
0.04805	 101.417
0.04806	 101.417
0.04807	 101.417
0.04808	 101.417
0.04809	 101.417
0.0481	 101.417
0.04811	 101.417
0.04812	 101.417
0.04813	 101.417
0.04814	 101.417
0.04815	 101.417
0.04816	 101.417
0.04817	 101.417
0.04818	 101.417
0.04819	 101.417
0.0482	 101.417
0.04821	 101.417
0.04822	 101.417
0.04823	 101.417
0.04824	 101.417
0.04825	 101.417
0.04826	 101.417
0.04827	 101.417
0.04828	 101.417
0.04829	 101.417
0.0483	 101.417
0.04831	 101.417
0.04832	 101.417
0.04833	 101.417
0.04834	 101.417
0.04835	 101.417
0.04836	 101.417
0.04837	 101.417
0.04838	 101.417
0.04839	 101.417
0.0484	 101.417
0.04841	 101.417
0.04842	 101.417
0.04843	 101.417
0.04844	 101.417
0.04845	 101.417
0.04846	 101.417
0.04847	 101.417
0.04848	 101.417
0.04849	 101.417
0.0485	 101.417
0.04851	 101.417
0.04852	 101.417
0.04853	 101.417
0.04854	 101.417
0.04855	 101.417
0.04856	 101.417
0.04857	 101.417
0.04858	 101.417
0.04859	 101.417
0.0486	 101.417
0.04861	 101.417
0.04862	 101.417
0.04863	 101.417
0.04864	 101.417
0.04865	 101.417
0.04866	 101.417
0.04867	 101.417
0.04868	 101.417
0.04869	 101.417
0.0487	 101.417
0.04871	 101.417
0.04872	 101.417
0.04873	 101.417
0.04874	 101.417
0.04875	 101.417
0.04876	 101.417
0.04877	 101.417
0.04878	 101.417
0.04879	 101.417
0.0488	 101.417
0.04881	 101.417
0.04882	 101.417
0.04883	 101.417
0.04884	 101.417
0.04885	 101.417
0.04886	 101.417
0.04887	 101.417
0.04888	 101.417
0.04889	 101.417
0.0489	 101.417
0.04891	 101.417
0.04892	 101.417
0.04893	 101.417
0.04894	 101.417
0.04895	 101.417
0.04896	 101.417
0.04897	 101.417
0.04898	 101.417
0.04899	 101.417
0.049	 101.417
0.04901	 101.417
0.04902	 101.417
0.04903	 101.417
0.04904	 101.417
0.04905	 101.417
0.04906	 101.417
0.04907	 101.417
0.04908	 101.417
0.04909	 101.417
0.0491	 101.417
0.04911	 101.417
0.04912	 101.417
0.04913	 101.417
0.04914	 101.417
0.04915	 101.417
0.04916	 101.417
0.04917	 101.417
0.04918	 101.417
0.04919	 101.417
0.0492	 101.417
0.04921	 101.417
0.04922	 101.417
0.04923	 101.417
0.04924	 101.417
0.04925	 101.417
0.04926	 101.417
0.04927	 101.417
0.04928	 101.417
0.04929	 101.417
0.0493	 101.417
0.04931	 101.417
0.04932	 101.417
0.04933	 101.417
0.04934	 101.417
0.04935	 101.417
0.04936	 101.417
0.04937	 101.417
0.04938	 101.417
0.04939	 101.417
0.0494	 101.417
0.04941	 101.417
0.04942	 101.417
0.04943	 101.417
0.04944	 101.417
0.04945	 101.417
0.04946	 101.417
0.04947	 101.417
0.04948	 101.417
0.04949	 101.417
0.0495	 101.417
0.04951	 101.417
0.04952	 101.417
0.04953	 101.417
0.04954	 101.417
0.04955	 101.417
0.04956	 101.417
0.04957	 101.417
0.04958	 101.417
0.04959	 101.417
0.0496	 101.417
0.04961	 101.417
0.04962	 101.417
0.04963	 101.417
0.04964	 101.417
0.04965	 101.417
0.04966	 101.417
0.04967	 101.417
0.04968	 101.417
0.04969	 101.417
0.0497	 101.417
0.04971	 101.417
0.04972	 101.417
0.04973	 101.417
0.04974	 101.417
0.04975	 101.417
0.04976	 101.417
0.04977	 101.417
0.04978	 101.417
0.04979	 101.417
0.0498	 101.417
0.04981	 101.417
0.04982	 101.417
0.04983	 101.417
0.04984	 101.417
0.04985	 101.417
0.04986	 101.417
0.04987	 101.417
0.04988	 101.417
0.04989	 101.417
0.0499	 101.417
0.04991	 101.417
0.04992	 101.417
0.04993	 101.417
0.04994	 101.417
0.04995	 101.417
0.04996	 101.417
0.04997	 101.417
0.04998	 101.417
0.04999	 101.417
0.05	 101.417
0.05001	 101.417
0.05002	 101.417
0.05003	 101.417
0.05004	 101.417
0.05005	 101.417
0.05006	 101.417
0.05007	 101.417
0.05008	 101.417
0.05009	 101.417
0.0501	 101.417
0.05011	 101.417
0.05012	 101.417
0.05013	 101.417
0.05014	 101.417
0.05015	 101.417
0.05016	 101.417
0.05017	 101.417
0.05018	 101.417
0.05019	 101.417
0.0502	 101.417
0.05021	 101.417
0.05022	 101.417
0.05023	 101.417
0.05024	 101.417
0.05025	 101.417
0.05026	 101.417
0.05027	 101.417
0.05028	 101.417
0.05029	 101.417
0.0503	 101.417
0.05031	 101.417
0.05032	 101.417
0.05033	 101.417
0.05034	 101.417
0.05035	 101.417
0.05036	 101.417
0.05037	 101.417
0.05038	 101.417
0.05039	 101.417
0.0504	 101.417
0.05041	 101.417
0.05042	 101.417
0.05043	 101.417
0.05044	 101.417
0.05045	 101.417
0.05046	 101.417
0.05047	 101.417
0.05048	 101.417
0.05049	 101.417
0.0505	 101.417
0.05051	 101.417
0.05052	 101.417
0.05053	 101.417
0.05054	 101.417
0.05055	 101.417
0.05056	 101.417
0.05057	 101.417
0.05058	 101.417
0.05059	 101.417
0.0506	 101.417
0.05061	 101.417
0.05062	 101.417
0.05063	 101.417
0.05064	 101.417
0.05065	 101.417
0.05066	 101.417
0.05067	 101.417
0.05068	 101.417
0.05069	 101.417
0.0507	 101.417
0.05071	 101.417
0.05072	 101.417
0.05073	 101.417
0.05074	 101.417
0.05075	 101.417
0.05076	 101.417
0.05077	 101.417
0.05078	 101.417
0.05079	 101.417
0.0508	 101.417
0.05081	 101.417
0.05082	 101.417
0.05083	 101.417
0.05084	 101.417
0.05085	 101.417
0.05086	 101.417
0.05087	 101.417
0.05088	 101.417
0.05089	 101.417
0.0509	 101.417
0.05091	 101.417
0.05092	 101.417
0.05093	 101.417
0.05094	 101.417
0.05095	 101.417
0.05096	 101.417
0.05097	 101.417
0.05098	 101.417
0.05099	 101.417
0.051	 101.417
0.05101	 101.417
0.05102	 101.417
0.05103	 101.417
0.05104	 101.417
0.05105	 101.417
0.05106	 101.417
0.05107	 101.417
0.05108	 101.417
0.05109	 101.417
0.0511	 101.417
0.05111	 101.417
0.05112	 101.417
0.05113	 101.417
0.05114	 101.417
0.05115	 101.417
0.05116	 101.417
0.05117	 101.417
0.05118	 101.417
0.05119	 101.417
0.0512	 101.417
0.05121	 101.417
0.05122	 101.417
0.05123	 101.417
0.05124	 101.417
0.05125	 101.417
0.05126	 101.417
0.05127	 101.417
0.05128	 101.417
0.05129	 101.417
0.0513	 101.417
0.05131	 101.417
0.05132	 101.417
0.05133	 101.417
0.05134	 101.417
0.05135	 101.417
0.05136	 101.417
0.05137	 101.417
0.05138	 101.417
0.05139	 101.417
0.0514	 101.417
0.05141	 101.417
0.05142	 101.417
0.05143	 101.417
0.05144	 101.417
0.05145	 101.417
0.05146	 101.417
0.05147	 101.417
0.05148	 101.417
0.05149	 101.417
0.0515	 101.417
0.05151	 101.417
0.05152	 101.417
0.05153	 101.417
0.05154	 101.417
0.05155	 101.417
0.05156	 101.417
0.05157	 101.417
0.05158	 101.417
0.05159	 101.417
0.0516	 101.417
0.05161	 101.417
0.05162	 101.417
0.05163	 101.417
0.05164	 101.417
0.05165	 101.417
0.05166	 101.417
0.05167	 101.417
0.05168	 101.417
0.05169	 101.417
0.0517	 101.417
0.05171	 101.417
0.05172	 101.417
0.05173	 101.417
0.05174	 101.417
0.05175	 101.417
0.05176	 101.417
0.05177	 101.417
0.05178	 101.417
0.05179	 101.417
0.0518	 101.417
0.05181	 101.417
0.05182	 101.417
0.05183	 101.417
0.05184	 101.417
0.05185	 101.417
0.05186	 101.417
0.05187	 101.417
0.05188	 101.417
0.05189	 101.417
0.0519	 101.417
0.05191	 101.417
0.05192	 101.417
0.05193	 101.417
0.05194	 101.417
0.05195	 101.417
0.05196	 101.417
0.05197	 101.417
0.05198	 101.417
0.05199	 101.417
0.052	 101.417
0.05201	 101.417
0.05202	 101.417
0.05203	 101.417
0.05204	 101.417
0.05205	 101.417
0.05206	 101.417
0.05207	 101.417
0.05208	 101.417
0.05209	 101.417
0.0521	 101.417
0.05211	 101.417
0.05212	 101.417
0.05213	 101.417
0.05214	 101.417
0.05215	 101.417
0.05216	 101.417
0.05217	 101.417
0.05218	 101.417
0.05219	 101.417
0.0522	 101.417
0.05221	 101.417
0.05222	 101.417
0.05223	 101.417
0.05224	 101.417
0.05225	 101.417
0.05226	 101.417
0.05227	 101.417
0.05228	 101.417
0.05229	 101.417
0.0523	 101.417
0.05231	 101.417
0.05232	 101.417
0.05233	 101.417
0.05234	 101.417
0.05235	 101.417
0.05236	 101.417
0.05237	 101.417
0.05238	 101.417
0.05239	 101.417
0.0524	 101.417
0.05241	 101.417
0.05242	 101.417
0.05243	 101.417
0.05244	 101.417
0.05245	 101.417
0.05246	 101.417
0.05247	 101.417
0.05248	 101.417
0.05249	 101.417
0.0525	 101.417
0.05251	 101.417
0.05252	 101.417
0.05253	 101.417
0.05254	 101.417
0.05255	 101.417
0.05256	 101.417
0.05257	 101.417
0.05258	 101.417
0.05259	 101.417
0.0526	 101.417
0.05261	 101.417
0.05262	 101.417
0.05263	 101.417
0.05264	 101.417
0.05265	 101.417
0.05266	 101.417
0.05267	 101.417
0.05268	 101.417
0.05269	 101.417
0.0527	 101.417
0.05271	 101.417
0.05272	 101.417
0.05273	 101.417
0.05274	 101.417
0.05275	 101.417
0.05276	 101.417
0.05277	 101.417
0.05278	 101.417
0.05279	 101.417
0.0528	 101.417
0.05281	 101.417
0.05282	 101.417
0.05283	 101.417
0.05284	 101.417
0.05285	 101.417
0.05286	 101.417
0.05287	 101.417
0.05288	 101.417
0.05289	 101.417
0.0529	 101.417
0.05291	 101.417
0.05292	 101.417
0.05293	 101.417
0.05294	 101.417
0.05295	 101.417
0.05296	 101.417
0.05297	 101.417
0.05298	 101.417
0.05299	 101.417
0.053	 101.417
0.05301	 101.417
0.05302	 101.417
0.05303	 101.417
0.05304	 101.417
0.05305	 101.417
0.05306	 101.417
0.05307	 101.417
0.05308	 101.417
0.05309	 101.417
0.0531	 101.417
0.05311	 101.417
0.05312	 101.417
0.05313	 101.417
0.05314	 101.417
0.05315	 101.417
0.05316	 101.417
0.05317	 101.417
0.05318	 101.417
0.05319	 101.417
0.0532	 101.417
0.05321	 101.417
0.05322	 101.417
0.05323	 101.417
0.05324	 101.417
0.05325	 101.417
0.05326	 101.417
0.05327	 101.417
0.05328	 101.417
0.05329	 101.417
0.0533	 101.417
0.05331	 101.417
0.05332	 101.417
0.05333	 101.417
0.05334	 101.417
0.05335	 101.417
0.05336	 101.417
0.05337	 101.417
0.05338	 101.417
0.05339	 101.417
0.0534	 101.417
0.05341	 101.417
0.05342	 101.417
0.05343	 101.417
0.05344	 101.417
0.05345	 101.417
0.05346	 101.417
0.05347	 101.417
0.05348	 101.417
0.05349	 101.417
0.0535	 101.417
0.05351	 101.417
0.05352	 101.417
0.05353	 101.417
0.05354	 101.417
0.05355	 101.417
0.05356	 101.417
0.05357	 101.417
0.05358	 101.417
0.05359	 101.417
0.0536	 101.417
0.05361	 101.417
0.05362	 101.417
0.05363	 101.417
0.05364	 101.417
0.05365	 101.417
0.05366	 101.417
0.05367	 101.417
0.05368	 101.417
0.05369	 101.417
0.0537	 101.417
0.05371	 101.417
0.05372	 101.417
0.05373	 101.417
0.05374	 101.417
0.05375	 101.417
0.05376	 101.417
0.05377	 101.417
0.05378	 101.417
0.05379	 101.417
0.0538	 101.417
0.05381	 101.417
0.05382	 101.417
0.05383	 101.417
0.05384	 101.417
0.05385	 101.417
0.05386	 101.417
0.05387	 101.417
0.05388	 101.417
0.05389	 101.417
0.0539	 101.417
0.05391	 101.417
0.05392	 101.417
0.05393	 101.417
0.05394	 101.417
0.05395	 101.417
0.05396	 101.417
0.05397	 101.417
0.05398	 101.417
0.05399	 101.417
0.054	 101.417
0.05401	 101.417
0.05402	 101.417
0.05403	 101.417
0.05404	 101.417
0.05405	 101.417
0.05406	 101.417
0.05407	 101.417
0.05408	 101.417
0.05409	 101.417
0.0541	 101.417
0.05411	 101.417
0.05412	 101.417
0.05413	 101.417
0.05414	 101.417
0.05415	 101.417
0.05416	 101.417
0.05417	 101.417
0.05418	 101.417
0.05419	 101.417
0.0542	 101.417
0.05421	 101.417
0.05422	 101.417
0.05423	 101.417
0.05424	 101.417
0.05425	 101.417
0.05426	 101.417
0.05427	 101.417
0.05428	 101.417
0.05429	 101.417
0.0543	 101.417
0.05431	 101.417
0.05432	 101.417
0.05433	 101.417
0.05434	 101.417
0.05435	 101.417
0.05436	 101.417
0.05437	 101.417
0.05438	 101.417
0.05439	 101.417
0.0544	 101.417
0.05441	 101.417
0.05442	 101.417
0.05443	 101.417
0.05444	 101.417
0.05445	 101.417
0.05446	 101.417
0.05447	 101.417
0.05448	 101.417
0.05449	 101.417
0.0545	 101.417
0.05451	 101.417
0.05452	 101.417
0.05453	 101.417
0.05454	 101.417
0.05455	 101.417
0.05456	 101.417
0.05457	 101.417
0.05458	 101.417
0.05459	 101.417
0.0546	 101.417
0.05461	 101.417
0.05462	 101.417
0.05463	 101.417
0.05464	 101.417
0.05465	 101.417
0.05466	 101.417
0.05467	 101.417
0.05468	 101.417
0.05469	 101.417
0.0547	 101.417
0.05471	 101.417
0.05472	 101.417
0.05473	 101.417
0.05474	 101.417
0.05475	 101.417
0.05476	 101.417
0.05477	 101.417
0.05478	 101.417
0.05479	 101.417
0.0548	 101.417
0.05481	 101.417
0.05482	 101.417
0.05483	 101.417
0.05484	 101.417
0.05485	 101.417
0.05486	 101.417
0.05487	 101.417
0.05488	 101.417
0.05489	 101.417
0.0549	 101.417
0.05491	 101.417
0.05492	 101.417
0.05493	 101.417
0.05494	 101.417
0.05495	 101.417
0.05496	 101.417
0.05497	 101.417
0.05498	 101.417
0.05499	 101.417
0.055	 101.417
0.05501	 101.417
0.05502	 101.417
0.05503	 101.417
0.05504	 101.417
0.05505	 101.417
0.05506	 101.417
0.05507	 101.417
0.05508	 101.417
0.05509	 101.417
0.0551	 101.417
0.05511	 101.417
0.05512	 101.417
0.05513	 101.417
0.05514	 101.417
0.05515	 101.417
0.05516	 101.417
0.05517	 101.417
0.05518	 101.417
0.05519	 101.417
0.0552	 101.417
0.05521	 101.417
0.05522	 101.417
0.05523	 101.417
0.05524	 101.417
0.05525	 101.417
0.05526	 101.417
0.05527	 101.417
0.05528	 101.417
0.05529	 101.417
0.0553	 101.417
0.05531	 101.417
0.05532	 101.417
0.05533	 101.417
0.05534	 101.417
0.05535	 101.417
0.05536	 101.417
0.05537	 101.417
0.05538	 101.417
0.05539	 101.417
0.0554	 101.417
0.05541	 101.417
0.05542	 101.417
0.05543	 101.417
0.05544	 101.417
0.05545	 101.417
0.05546	 101.417
0.05547	 101.417
0.05548	 101.417
0.05549	 101.417
0.0555	 101.417
0.05551	 101.417
0.05552	 101.417
0.05553	 101.417
0.05554	 101.417
0.05555	 101.417
0.05556	 101.417
0.05557	 101.417
0.05558	 101.417
0.05559	 101.417
0.0556	 101.417
0.05561	 101.417
0.05562	 101.417
0.05563	 101.417
0.05564	 101.417
0.05565	 101.417
0.05566	 101.417
0.05567	 101.417
0.05568	 101.417
0.05569	 101.417
0.0557	 101.417
0.05571	 101.417
0.05572	 101.417
0.05573	 101.417
0.05574	 101.417
0.05575	 101.417
0.05576	 101.417
0.05577	 101.417
0.05578	 101.417
0.05579	 101.417
0.0558	 101.417
0.05581	 101.417
0.05582	 101.417
0.05583	 101.417
0.05584	 101.417
0.05585	 101.417
0.05586	 101.417
0.05587	 101.417
0.05588	 101.417
0.05589	 101.417
0.0559	 101.417
0.05591	 101.417
0.05592	 101.417
0.05593	 101.417
0.05594	 101.417
0.05595	 101.417
0.05596	 101.417
0.05597	 101.417
0.05598	 101.417
0.05599	 101.417
0.056	 101.417
0.05601	 101.417
0.05602	 101.417
0.05603	 101.417
0.05604	 101.417
0.05605	 101.417
0.05606	 101.417
0.05607	 101.417
0.05608	 101.417
0.05609	 101.417
0.0561	 101.417
0.05611	 101.417
0.05612	 101.417
0.05613	 101.417
0.05614	 101.417
0.05615	 101.417
0.05616	 101.417
0.05617	 101.417
0.05618	 101.417
0.05619	 101.417
0.0562	 101.417
0.05621	 101.417
0.05622	 101.417
0.05623	 101.417
0.05624	 101.417
0.05625	 101.417
0.05626	 101.417
0.05627	 101.417
0.05628	 101.417
0.05629	 101.417
0.0563	 101.417
0.05631	 101.417
0.05632	 101.417
0.05633	 101.417
0.05634	 101.417
0.05635	 101.417
0.05636	 101.417
0.05637	 101.417
0.05638	 101.417
0.05639	 101.417
0.0564	 101.417
0.05641	 101.417
0.05642	 101.417
0.05643	 101.417
0.05644	 101.417
0.05645	 101.417
0.05646	 101.417
0.05647	 101.417
0.05648	 101.417
0.05649	 101.417
0.0565	 101.417
0.05651	 101.417
0.05652	 101.417
0.05653	 101.417
0.05654	 101.417
0.05655	 101.417
0.05656	 101.417
0.05657	 101.417
0.05658	 101.417
0.05659	 101.417
0.0566	 101.417
0.05661	 101.417
0.05662	 101.417
0.05663	 101.417
0.05664	 101.417
0.05665	 101.417
0.05666	 101.417
0.05667	 101.417
0.05668	 101.417
0.05669	 101.417
0.0567	 101.417
0.05671	 101.417
0.05672	 101.417
0.05673	 101.417
0.05674	 101.417
0.05675	 101.417
0.05676	 101.417
0.05677	 101.417
0.05678	 101.417
0.05679	 101.417
0.0568	 101.417
0.05681	 101.417
0.05682	 101.417
0.05683	 101.417
0.05684	 101.417
0.05685	 101.417
0.05686	 101.417
0.05687	 101.417
0.05688	 101.417
0.05689	 101.417
0.0569	 101.417
0.05691	 101.417
0.05692	 101.417
0.05693	 101.417
0.05694	 101.417
0.05695	 101.417
0.05696	 101.417
0.05697	 101.417
0.05698	 101.417
0.05699	 101.417
0.057	 101.417
0.05701	 101.417
0.05702	 101.417
0.05703	 101.417
0.05704	 101.417
0.05705	 101.417
0.05706	 101.417
0.05707	 101.417
0.05708	 101.417
0.05709	 101.417
0.0571	 101.417
0.05711	 101.417
0.05712	 101.417
0.05713	 101.417
0.05714	 101.417
0.05715	 101.417
0.05716	 101.417
0.05717	 101.417
0.05718	 101.417
0.05719	 101.417
0.0572	 101.417
0.05721	 101.417
0.05722	 101.417
0.05723	 101.417
0.05724	 101.417
0.05725	 101.417
0.05726	 101.417
0.05727	 101.417
0.05728	 101.417
0.05729	 101.417
0.0573	 101.417
0.05731	 101.417
0.05732	 101.417
0.05733	 101.417
0.05734	 101.417
0.05735	 101.417
0.05736	 101.417
0.05737	 101.417
0.05738	 101.417
0.05739	 101.417
0.0574	 101.417
0.05741	 101.417
0.05742	 101.417
0.05743	 101.417
0.05744	 101.417
0.05745	 101.417
0.05746	 101.417
0.05747	 101.417
0.05748	 101.417
0.05749	 101.417
0.0575	 101.417
0.05751	 101.417
0.05752	 101.417
0.05753	 101.417
0.05754	 101.417
0.05755	 101.417
0.05756	 101.417
0.05757	 101.417
0.05758	 101.417
0.05759	 101.417
0.0576	 101.417
0.05761	 101.417
0.05762	 101.417
0.05763	 101.417
0.05764	 101.417
0.05765	 101.417
0.05766	 101.417
0.05767	 101.417
0.05768	 101.417
0.05769	 101.417
0.0577	 101.417
0.05771	 101.417
0.05772	 101.417
0.05773	 101.417
0.05774	 101.417
0.05775	 101.417
0.05776	 101.417
0.05777	 101.417
0.05778	 101.417
0.05779	 101.417
0.0578	 101.417
0.05781	 101.417
0.05782	 101.417
0.05783	 101.417
0.05784	 101.417
0.05785	 101.417
0.05786	 101.417
0.05787	 101.417
0.05788	 101.417
0.05789	 101.417
0.0579	 101.417
0.05791	 101.417
0.05792	 101.417
0.05793	 101.417
0.05794	 101.417
0.05795	 101.417
0.05796	 101.417
0.05797	 101.417
0.05798	 101.417
0.05799	 101.417
0.058	 101.417
0.05801	 101.417
0.05802	 101.417
0.05803	 101.417
0.05804	 101.417
0.05805	 101.417
0.05806	 101.417
0.05807	 101.417
0.05808	 101.417
0.05809	 101.417
0.0581	 101.417
0.05811	 101.417
0.05812	 101.417
0.05813	 101.417
0.05814	 101.417
0.05815	 101.417
0.05816	 101.417
0.05817	 101.417
0.05818	 101.417
0.05819	 101.417
0.0582	 101.417
0.05821	 101.417
0.05822	 101.417
0.05823	 101.417
0.05824	 101.417
0.05825	 101.417
0.05826	 101.417
0.05827	 101.417
0.05828	 101.417
0.05829	 101.417
0.0583	 101.417
0.05831	 101.417
0.05832	 101.417
0.05833	 101.417
0.05834	 101.417
0.05835	 101.417
0.05836	 101.417
0.05837	 101.417
0.05838	 101.417
0.05839	 101.417
0.0584	 101.417
0.05841	 101.417
0.05842	 101.417
0.05843	 101.417
0.05844	 101.417
0.05845	 101.417
0.05846	 101.417
0.05847	 101.417
0.05848	 101.417
0.05849	 101.417
0.0585	 101.417
0.05851	 101.417
0.05852	 101.417
0.05853	 101.417
0.05854	 101.417
0.05855	 101.417
0.05856	 101.417
0.05857	 101.417
0.05858	 101.417
0.05859	 101.417
0.0586	 101.417
0.05861	 101.417
0.05862	 101.417
0.05863	 101.417
0.05864	 101.417
0.05865	 101.417
0.05866	 101.417
0.05867	 101.417
0.05868	 101.417
0.05869	 101.417
0.0587	 101.417
0.05871	 101.417
0.05872	 101.417
0.05873	 101.417
0.05874	 101.417
0.05875	 101.417
0.05876	 101.417
0.05877	 101.417
0.05878	 101.417
0.05879	 101.417
0.0588	 101.417
0.05881	 101.417
0.05882	 101.417
0.05883	 101.417
0.05884	 101.417
0.05885	 101.417
0.05886	 101.417
0.05887	 101.417
0.05888	 101.417
0.05889	 101.417
0.0589	 101.417
0.05891	 101.417
0.05892	 101.417
0.05893	 101.417
0.05894	 101.417
0.05895	 101.417
0.05896	 101.417
0.05897	 101.417
0.05898	 101.417
0.05899	 101.417
0.059	 101.417
0.05901	 101.417
0.05902	 101.417
0.05903	 101.417
0.05904	 101.417
0.05905	 101.417
0.05906	 101.417
0.05907	 101.417
0.05908	 101.417
0.05909	 101.417
0.0591	 101.417
0.05911	 101.417
0.05912	 101.417
0.05913	 101.417
0.05914	 101.417
0.05915	 101.417
0.05916	 101.417
0.05917	 101.417
0.05918	 101.417
0.05919	 101.417
0.0592	 101.417
0.05921	 101.417
0.05922	 101.417
0.05923	 101.417
0.05924	 101.417
0.05925	 101.417
0.05926	 101.417
0.05927	 101.417
0.05928	 101.417
0.05929	 101.417
0.0593	 101.417
0.05931	 101.417
0.05932	 101.417
0.05933	 101.417
0.05934	 101.417
0.05935	 101.417
0.05936	 101.417
0.05937	 101.417
0.05938	 101.417
0.05939	 101.417
0.0594	 101.417
0.05941	 101.417
0.05942	 101.417
0.05943	 101.417
0.05944	 101.417
0.05945	 101.417
0.05946	 101.417
0.05947	 101.417
0.05948	 101.417
0.05949	 101.417
0.0595	 101.417
0.05951	 101.417
0.05952	 101.417
0.05953	 101.417
0.05954	 101.417
0.05955	 101.417
0.05956	 101.417
0.05957	 101.417
0.05958	 101.417
0.05959	 101.417
0.0596	 101.417
0.05961	 101.417
0.05962	 101.417
0.05963	 101.417
0.05964	 101.417
0.05965	 101.417
0.05966	 101.417
0.05967	 101.417
0.05968	 101.417
0.05969	 101.417
0.0597	 101.417
0.05971	 101.417
0.05972	 101.417
0.05973	 101.417
0.05974	 101.417
0.05975	 101.417
0.05976	 101.417
0.05977	 101.417
0.05978	 101.417
0.05979	 101.417
0.0598	 101.417
0.05981	 101.417
0.05982	 101.417
0.05983	 101.417
0.05984	 101.417
0.05985	 101.417
0.05986	 101.417
0.05987	 101.417
0.05988	 101.417
0.05989	 101.417
0.0599	 101.417
0.05991	 101.417
0.05992	 101.417
0.05993	 101.417
0.05994	 101.417
0.05995	 101.417
0.05996	 101.417
0.05997	 101.417
0.05998	 101.417
0.05999	 101.417
0.06	 101.417
0.06001	 101.417
0.06002	 101.417
0.06003	 101.417
0.06004	 101.417
0.06005	 101.417
0.06006	 101.417
0.06007	 101.417
0.06008	 101.417
0.06009	 101.417
0.0601	 101.417
0.06011	 101.417
0.06012	 101.417
0.06013	 101.417
0.06014	 101.417
0.06015	 101.417
0.06016	 101.417
0.06017	 101.417
0.06018	 101.417
0.06019	 101.417
0.0602	 101.417
0.06021	 101.417
0.06022	 101.417
0.06023	 101.417
0.06024	 101.417
0.06025	 101.417
0.06026	 101.417
0.06027	 101.417
0.06028	 101.417
0.06029	 101.417
0.0603	 101.417
0.06031	 101.417
0.06032	 101.417
0.06033	 101.417
0.06034	 101.417
0.06035	 101.417
0.06036	 101.417
0.06037	 101.417
0.06038	 101.417
0.06039	 101.417
0.0604	 101.417
0.06041	 101.417
0.06042	 101.417
0.06043	 101.417
0.06044	 101.417
0.06045	 101.417
0.06046	 101.417
0.06047	 101.417
0.06048	 101.417
0.06049	 101.417
0.0605	 101.417
0.06051	 101.417
0.06052	 101.417
0.06053	 101.417
0.06054	 101.417
0.06055	 101.417
0.06056	 101.417
0.06057	 101.417
0.06058	 101.417
0.06059	 101.417
0.0606	 101.417
0.06061	 101.417
0.06062	 101.417
0.06063	 101.417
0.06064	 101.417
0.06065	 101.417
0.06066	 101.417
0.06067	 101.417
0.06068	 101.417
0.06069	 101.417
0.0607	 101.417
0.06071	 101.417
0.06072	 101.417
0.06073	 101.417
0.06074	 101.417
0.06075	 101.417
0.06076	 101.417
0.06077	 101.417
0.06078	 101.417
0.06079	 101.417
0.0608	 101.417
0.06081	 101.417
0.06082	 101.417
0.06083	 101.417
