"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"373983","12190.743182","135.13.216.191","172.16.112.50","TCP","60","","[TCP ZeroWindowProbeAck] [TCP ZeroWindow] 8243  >  23 [ACK] Seq=1616 Ack=316729 Win=0 Len=0"
"373984","12190.853515","172.16.112.100","207.230.54.203","NBNS","92","","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"373985","12190.854649","207.230.54.203","172.16.112.100","ICMP","120","","Destination unreachable (Port unreachable)"
"373986","12192.353259","172.16.112.100","207.230.54.203","NBNS","92","","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"373987","12192.354365","207.230.54.203","172.16.112.100","ICMP","120","","Destination unreachable (Port unreachable)"
"373988","12193.637469","172.16.114.168","197.182.91.233","TELNET","60","","Telnet Data ..."
"373989","12193.638405","197.182.91.233","172.16.114.168","TELNET","60","","Telnet Data ..."
"373990","12193.656747","172.16.114.168","197.182.91.233","TCP","60","","30778  >  23 [ACK] Seq=1359 Ack=31867 Win=32120 Len=0"
"373991","12193.657454","197.182.91.233","172.16.114.168","TELNET","60","","Telnet Data ..."
"373992","12193.676739","172.16.114.168","197.182.91.233","TCP","60","","30778  >  23 [ACK] Seq=1359 Ack=31869 Win=32120 Len=0"
"373993","12193.853909","172.16.112.100","207.230.54.203","SMTP","86","","S: 220 SMTP Server for hume ready"
"373994","12193.873620","207.230.54.203","172.16.112.100","TCP","60","","1050  >  25 [ACK] Seq=1 Ack=33 Win=32120 Len=0"
"373995","12193.897239","207.230.54.203","172.16.112.100","SMTP","85","","C: EHLO pm3-3led203.xtraport.net"
"373996","12193.897480","172.16.112.100","207.230.54.203","SMTP","60","","S: 500 "
"373997","12193.898723","207.230.54.203","172.16.112.100","SMTP","85","","C: HELO pm3-3led203.xtraport.net"
"373998","12193.898947","172.16.112.100","207.230.54.203","SMTP","63","","S: 250 OK "
"373999","12193.900014","207.230.54.203","172.16.112.100","SMTP","101","","C: MAIL From:<marlenag@pm3-3led203.xtraport.net>"
"374000","12193.900320","172.16.112.100","207.230.54.203","SMTP","106","","S: 250 OK Mail from marlenag@pm3-3led203.xtraport.net"
"374001","12193.901496","207.230.54.203","172.16.112.100","SMTP","97","","C: RCPT To:<administrator@hume.eyrie.af.mil>"
"374002","12193.901781","172.16.112.100","207.230.54.203","SMTP","87","","S: 250 OK Receipt to administrator"
"374003","12193.902821","207.230.54.203","172.16.112.100","SMTP","60","","C: DATA"
"374004","12193.905081","172.16.112.100","207.230.54.203","SMTP","94","","S: 354 Enter mail, end with <CRLF>.<CRLF>"
"374005","12193.910264","207.230.54.203","172.16.112.100","SMTP","1078","","C: DATA fragment, 1024 bytes"
"374006","12193.911845","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374007","12193.913090","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374008","12193.913162","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=2643 Win=8760 Len=0"
"374009","12193.914393","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374010","12193.915625","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374011","12193.915744","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=5563 Win=8760 Len=0"
"374012","12193.916986","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374013","12193.917174","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=8483 Win=8760 Len=0"
"374014","12193.918853","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374015","12193.920091","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374016","12193.921331","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374017","12193.921404","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=11403 Win=8760 Len=0"
"374018","12193.923153","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374019","12193.923356","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=14323 Win=8760 Len=0"
"374020","12193.925041","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374021","12193.926268","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374022","12193.927587","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374023","12193.927702","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=17243 Win=8760 Len=0"
"374024","12193.929004","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374025","12193.930237","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374026","12193.930332","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=20163 Win=8760 Len=0"
"374027","12193.931573","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374028","12193.931761","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=23083 Win=8760 Len=0"
"374029","12193.933441","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374030","12193.934671","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374031","12193.935903","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374032","12193.936101","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=26003 Win=8760 Len=0"
"374033","12193.937329","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374034","12193.938572","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374035","12193.938717","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=28923 Win=8760 Len=0"
"374036","12193.939948","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374037","12193.940149","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=31843 Win=8760 Len=0"
"374038","12193.941578","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374039","12193.943179","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374040","12193.944411","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374041","12193.944486","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=34763 Win=8760 Len=0"
"374042","12193.945723","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374043","12193.946947","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374044","12193.948300","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374045","12193.948370","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=37683 Win=8760 Len=0"
"374046","12193.948498","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=40603 Win=8760 Len=0"
"374047","12193.950324","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374048","12193.951554","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374049","12193.951757","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=43523 Win=8760 Len=0"
"374050","12193.953447","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374051","12193.954667","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374052","12193.954866","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=46443 Win=8760 Len=0"
"374053","12193.956231","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374054","12193.957461","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374055","12193.958716","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374056","12193.960043","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374057","12193.960105","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=49363 Win=8760 Len=0"
"374058","12193.960233","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=52283 Win=8760 Len=0"
"374059","12193.962078","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374060","12193.963307","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374061","12193.963508","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=55203 Win=8760 Len=0"
"374062","12193.965237","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374063","12193.966484","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374064","12193.966685","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=58123 Win=8760 Len=0"
"374065","12193.967931","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374066","12193.969188","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374067","12193.970423","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374068","12193.970492","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=61043 Win=8760 Len=0"
"374069","12193.971735","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374070","12193.971934","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=63963 Win=8760 Len=0"
"374071","12193.973722","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374072","12193.975025","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374073","12193.976248","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374074","12193.976317","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=66883 Win=8760 Len=0"
"374075","12193.977550","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374076","12193.977747","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=69803 Win=8760 Len=0"
"374077","12193.979539","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374078","12193.980784","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374079","12193.982050","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374080","12193.982111","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=72723 Win=8760 Len=0"
"374081","12193.983354","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374082","12193.984593","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374083","12193.985869","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374084","12193.985958","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=75643 Win=8760 Len=0"
"374085","12193.986070","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=78563 Win=8760 Len=0"
"374086","12193.987901","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374087","12193.989143","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374088","12193.989330","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=81483 Win=8760 Len=0"
"374089","12193.991116","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374090","12193.992367","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374091","12193.993676","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374092","12193.993746","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=84403 Win=8760 Len=0"
"374093","12193.994990","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374094","12193.996233","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374095","12193.996338","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=87323 Win=8760 Len=0"
"374096","12193.997569","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374097","12193.997770","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=90243 Win=8760 Len=0"
"374098","12193.999448","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374099","12194.000680","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374100","12194.001968","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374101","12194.002042","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=93163 Win=8760 Len=0"
"374102","12194.003281","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374103","12194.003469","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=96083 Win=8760 Len=0"
"374104","12194.005252","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374105","12194.006507","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374106","12194.007848","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374107","12194.007921","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=99003 Win=8760 Len=0"
"374108","12194.009152","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374109","12194.009364","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=101923 Win=8760 Len=0"
"374110","12194.011146","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374111","12194.012382","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374112","12194.013631","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374113","12194.013701","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=104843 Win=8760 Len=0"
"374114","12194.014990","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374115","12194.016225","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374116","12194.016319","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=107763 Win=8760 Len=0"
"374117","12194.017560","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374118","12194.017746","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=110683 Win=8760 Len=0"
"374119","12194.019456","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374120","12194.020692","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374121","12194.020890","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=113603 Win=8760 Len=0"
"374122","12194.022249","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374123","12194.023481","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374124","12194.023693","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=116523 Win=8760 Len=0"
"374125","12194.025470","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374126","12194.026707","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374127","12194.028016","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374128","12194.029283","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374129","12194.030528","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374130","12194.031792","207.230.54.203","172.16.112.100","SMTP","1514","","[TCP Window Full] C: DATA fragment, 1460 bytes"
"374131","12194.031853","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=119443 Win=8760 Len=0"
"374132","12194.031921","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=122363 Win=8760 Len=0"
"374133","12194.031994","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=125283 Win=8760 Len=0"
"374134","12194.035631","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374135","12194.036872","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374136","12194.038104","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374137","12194.038220","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=128203 Win=8760 Len=0"
"374138","12194.039522","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374139","12194.040765","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374140","12194.042107","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374141","12194.042178","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=131123 Win=8760 Len=0"
"374142","12194.042309","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=134043 Win=8760 Len=0"
"374143","12194.044135","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374144","12194.045365","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374145","12194.045564","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=136963 Win=8760 Len=0"
"374146","12194.047282","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374147","12194.048524","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374148","12194.049744","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374149","12194.049837","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=139883 Win=8760 Len=0"
"374150","12194.051070","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374151","12194.052301","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374152","12194.052395","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=142803 Win=8760 Len=0"
"374153","12194.053627","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374154","12194.053832","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=145723 Win=8760 Len=0"
"374155","12194.055516","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374156","12194.056739","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374157","12194.057971","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374158","12194.058040","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=148643 Win=8760 Len=0"
"374159","12194.059292","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374160","12194.060524","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374161","12194.060598","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=151563 Win=8760 Len=0"
"374162","12194.061836","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374163","12194.062026","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=154483 Win=8760 Len=0"
"374164","12194.063804","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374165","12194.065041","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374166","12194.065240","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=157403 Win=8760 Len=0"
"374167","12194.066475","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374168","12194.067704","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374169","12194.068946","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374170","12194.069007","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=160323 Win=8760 Len=0"
"374171","12194.070250","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374172","12194.070449","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=163243 Win=8760 Len=0"
"374173","12194.072249","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374174","12194.073500","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374175","12194.074801","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374176","12194.074872","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=166163 Win=8760 Len=0"
"374177","12194.076144","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374178","12194.077365","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374179","12194.078944","207.230.54.203","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"374180","12194.079006","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=169083 Win=8760 Len=0"
"374181","12194.079133","172.16.112.100","207.230.54.203","TCP","60","","25  >  1050 [ACK] Seq=173 Ack=172003 Win=8760 Len=0"
"374182","12194.080774","207.230.54.203","172.16.112.100","IMF","402","","subject: y2ktest program update,  (text/plain) (application/x-msdownload)"
"374183","12194.088121","172.16.112.100","207.230.54.203","SMTP","87","","S: 250 OK Queued mail for delivery"
"374184","12194.089202","207.230.54.203","172.16.112.100","SMTP","60","","C: QUIT"
"374185","12194.089962","172.16.112.100","207.230.54.203","SMTP","109","","S: 250 OK Signing off.  Pleasure doing business with you"
"374186","12194.098167","207.230.54.203","172.16.112.100","TCP","60","","1050  >  25 [FIN, ACK] Seq=172357 Ack=261 Win=32120 Len=0"
