"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"95635","6254.465926","172.16.112.149","172.16.112.100","TCP","60","","25717  >  20 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"95636","6254.466040","172.16.112.100","172.16.112.149","TCP","60","","20  >  25717 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"95637","6254.482676","172.16.112.149","172.16.112.100","TCP","60","","25712  >  21 [ACK] Seq=180 Ack=534 Win=32120 Len=0"
"95638","6254.582098","195.115.218.108","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"95639","6254.597437","172.16.112.50","195.115.218.108","SSHv1","74","","Server: Encrypted packet (len=10)"
"95640","6254.611923","195.115.218.108","172.16.112.50","TCP","60","","8766  >  22 [ACK] Seq=7400 Ack=10032 Win=32120 Len=0"
"95641","6254.634101","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95642","6254.635334","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95643","6254.642675","172.16.112.149","172.16.112.100","TCP","60","","25717  >  20 [ACK] Seq=1 Ack=2921 Win=32736 Len=0"
"95644","6254.643984","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95645","6254.645216","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95646","6254.646387","172.16.112.100","172.16.112.149","FTP-DATA","1439","","FTP Data: 1385 bytes"
"95647","6254.652652","172.16.112.149","172.16.112.100","TCP","60","","25717  >  20 [ACK] Seq=1 Ack=7226 Win=32736 Len=0"
"95648","6254.653993","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95649","6254.655244","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95650","6254.655878","172.16.112.100","172.16.112.149","FTP-DATA","773","","FTP Data: 719 bytes"
"95651","6254.657108","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95652","6254.657753","172.16.112.100","172.16.112.149","FTP-DATA","795","","FTP Data: 741 bytes"
"95653","6254.657839","172.16.112.100","172.16.112.149","FTP","78","","Response: 226 Transfer complete."
"95654","6254.662648","172.16.112.149","172.16.112.100","TCP","60","","25717  >  20 [ACK] Seq=1 Ack=13066 Win=27740 Len=0"
"95655","6254.663198","172.16.112.100","172.16.112.149","FTP-DATA","568","","FTP Data: 514 bytes"
"95656","6254.663372","172.16.112.149","172.16.112.100","TCP","60","","25717  >  20 [ACK] Seq=1 Ack=13581 Win=27225 Len=0"
"95657","6254.672651","172.16.112.149","172.16.112.100","TCP","60","","25712  >  21 [ACK] Seq=180 Ack=558 Win=32120 Len=0"
"95658","6254.687543","172.16.112.149","172.16.112.100","TCP","60","","25717  >  20 [FIN, ACK] Seq=1 Ack=13581 Win=32120 Len=0"
"95659","6254.687680","172.16.112.100","172.16.112.149","TCP","60","","20  >  25717 [ACK] Seq=13581 Ack=2 Win=8760 Len=0"
"95660","6254.953393","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95661","6254.953688","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95662","6254.971851","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=240 Ack=4530 Win=32120 Len=0"
"95663","6254.972003","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95664","6254.991843","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=240 Ack=4536 Win=32120 Len=0"
"95665","6255.522102","195.115.218.108","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"95666","6255.537348","172.16.112.50","195.115.218.108","SSHv1","74","","Server: Encrypted packet (len=10)"
"95667","6255.551775","195.115.218.108","172.16.112.50","TCP","60","","8766  >  22 [ACK] Seq=7420 Ack=10052 Win=32120 Len=0"
"95668","6255.812548","172.16.112.149","172.16.112.100","FTP","62","","Request: TYPE I"
"95669","6255.812860","172.16.112.100","172.16.112.149","FTP","74","","Response: 200 Type set to I."
"95670","6255.832399","172.16.112.149","172.16.112.100","TCP","60","","25712  >  21 [ACK] Seq=188 Ack=578 Win=32120 Len=0"
"95671","6256.449218","Cisco_38:46:33","Cisco_38:46:33","LOOP","60","000000000000000000000000000000000000000000000000...","Reply"
"95672","6256.461978","195.115.218.108","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"95673","6256.477280","172.16.112.50","195.115.218.108","SSHv1","74","","Server: Encrypted packet (len=10)"
"95674","6256.491568","195.115.218.108","172.16.112.50","TCP","60","","8766  >  22 [ACK] Seq=7440 Ack=10072 Win=32120 Len=0"
"95675","6256.562626","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95676","6256.563103","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95677","6256.581528","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=241 Ack=4537 Win=32120 Len=0"
"95678","6256.581731","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95679","6256.582170","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95680","6256.601523","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=242 Ack=4538 Win=32120 Len=0"
"95681","6256.601728","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95682","6256.601987","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95683","6256.621515","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=243 Ack=4539 Win=32120 Len=0"
"95684","6256.621721","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95685","6256.622126","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95686","6256.641516","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=244 Ack=4540 Win=32120 Len=0"
"95687","6256.641718","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95688","6256.641967","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95689","6256.661510","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=245 Ack=4541 Win=32120 Len=0"
"95690","6256.661715","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95691","6256.662047","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95692","6256.681508","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=246 Ack=4542 Win=32120 Len=0"
"95693","6256.681709","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95694","6256.681960","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95695","6256.701501","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=247 Ack=4543 Win=32120 Len=0"
"95696","6256.701704","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95697","6256.702091","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95698","6256.721495","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=248 Ack=4544 Win=32120 Len=0"
"95699","6256.721699","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95700","6256.721940","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95701","6256.741498","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=249 Ack=4545 Win=32120 Len=0"
"95702","6256.741698","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95703","6256.741943","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95704","6256.761491","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=250 Ack=4546 Win=32120 Len=0"
"95705","6256.761698","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95706","6256.762026","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95707","6256.781488","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=251 Ack=4547 Win=32120 Len=0"
"95708","6256.781694","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95709","6256.781967","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95710","6256.801483","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=252 Ack=4548 Win=32120 Len=0"
"95711","6256.801685","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95712","6256.801974","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95713","6256.821485","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=253 Ack=4549 Win=32120 Len=0"
"95714","6256.821680","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95715","6256.821922","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95716","6256.841472","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=254 Ack=4550 Win=32120 Len=0"
"95717","6256.841675","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95718","6256.841907","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95719","6256.861479","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=255 Ack=4551 Win=32120 Len=0"
"95720","6256.861683","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95721","6256.861919","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95722","6256.881466","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=256 Ack=4552 Win=32120 Len=0"
"95723","6256.881668","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95724","6256.881901","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95725","6256.901461","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=257 Ack=4553 Win=32120 Len=0"
"95726","6256.901664","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95727","6256.901898","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95728","6256.921458","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=258 Ack=4554 Win=32120 Len=0"
"95729","6256.921660","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95730","6256.921892","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95731","6256.941455","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=259 Ack=4555 Win=32120 Len=0"
"95732","6256.941659","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95733","6256.941891","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95734","6256.961451","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=260 Ack=4556 Win=32120 Len=0"
"95735","6256.961656","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95736","6256.961895","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95737","6256.981444","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=261 Ack=4557 Win=32120 Len=0"
"95738","6256.982975","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95739","6256.983217","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95740","6257.001443","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=263 Ack=4559 Win=32120 Len=0"
"95741","6257.067694","172.16.114.148","197.218.177.69","TELNET","83","","Telnet Data ..."
"95742","6257.081422","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=263 Ack=4588 Win=32120 Len=0"
"95743","6257.541601","195.115.218.108","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"95744","6257.557192","172.16.112.50","195.115.218.108","SSHv1","74","","Server: Encrypted packet (len=10)"
"95745","6257.571334","195.115.218.108","172.16.112.50","TCP","60","","8766  >  22 [ACK] Seq=7460 Ack=10092 Win=32120 Len=0"
"95746","6257.914169","172.16.112.149","172.16.112.100","FTP","83","","Request: PORT 172,16,112,149,100,118"
"95747","6257.914428","172.16.112.100","172.16.112.149","FTP","84","","Response: 200 PORT command successful."
"95748","6257.914740","172.16.112.149","172.16.112.100","FTP","70","","Request: RETR mlp.frame"
"95749","6257.915769","172.16.112.100","172.16.112.149","FTP","123","","Response: 150 Opening BINARY mode data connection for mlp.frame(71680 bytes)."
"95750","6257.916267","172.16.112.100","172.16.112.149","TCP","60","","20  >  25718 [SYN] Seq=0 Win=8192 Len=0 MSS=1460"
"95751","6257.916561","172.16.112.149","172.16.112.100","TCP","60","","25718  >  20 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"95752","6257.916683","172.16.112.100","172.16.112.149","TCP","60","","20  >  25718 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"95753","6257.931961","172.16.112.149","172.16.112.100","TCP","60","","25712  >  21 [ACK] Seq=233 Ack=677 Win=32120 Len=0"
"95754","6257.947338","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95755","6257.948569","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95756","6257.951954","172.16.112.149","172.16.112.100","TCP","60","","25718  >  20 [ACK] Seq=1 Ack=2921 Win=32736 Len=0"
"95757","6257.953279","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95758","6257.954512","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95759","6257.955744","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95760","6257.961964","172.16.112.149","172.16.112.100","TCP","60","","25718  >  20 [ACK] Seq=1 Ack=7301 Win=32736 Len=0"
"95761","6257.963283","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95762","6257.964518","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95763","6257.965749","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95764","6257.966980","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95765","6257.971951","172.16.112.149","172.16.112.100","TCP","60","","25718  >  20 [ACK] Seq=1 Ack=13141 Win=32736 Len=0"
"95766","6257.973271","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95767","6257.974515","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95768","6257.975734","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95769","6257.976966","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95770","6257.978199","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95771","6257.981947","172.16.112.149","172.16.112.100","TCP","60","","25718  >  20 [ACK] Seq=1 Ack=20441 Win=32736 Len=0"
"95772","6257.983267","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95773","6257.984512","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95774","6257.985731","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95775","6257.986963","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95776","6257.988197","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95777","6257.989427","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95778","6257.991956","172.16.112.149","172.16.112.100","TCP","60","","25718  >  20 [ACK] Seq=1 Ack=29201 Win=32736 Len=0"
"95779","6257.993261","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95780","6257.994494","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95781","6257.995725","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95782","6257.996956","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95783","6257.998189","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95784","6257.999432","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95785","6258.000653","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95786","6258.001947","172.16.112.149","172.16.112.100","TCP","60","","25718  >  20 [ACK] Seq=1 Ack=39421 Win=32736 Len=0"
"95787","6258.003265","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95788","6258.004497","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95789","6258.005727","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95790","6258.006969","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95791","6258.008189","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95792","6258.009422","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95793","6258.010655","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95794","6258.011886","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95795","6258.011960","172.16.112.149","172.16.112.100","TCP","60","","25718  >  20 [ACK] Seq=1 Ack=49641 Win=32736 Len=0"
"95796","6258.013287","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95797","6258.014509","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95798","6258.015741","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95799","6258.016972","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95800","6258.018204","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95801","6258.019447","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95802","6258.020668","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95803","6258.021900","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95804","6258.021973","172.16.112.149","172.16.112.100","TCP","60","","25718  >  20 [ACK] Seq=1 Ack=61321 Win=32736 Len=0"
"95805","6258.023288","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95806","6258.024521","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95807","6258.025764","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95808","6258.026984","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95809","6258.028216","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95810","6258.029449","172.16.112.100","172.16.112.149","FTP-DATA","1514","","FTP Data: 1460 bytes"
"95811","6258.029625","172.16.112.100","172.16.112.149","FTP-DATA","194","","FTP Data: 140 bytes"
"95812","6258.031937","172.16.112.149","172.16.112.100","TCP","60","","25718  >  20 [ACK] Seq=1 Ack=71681 Win=32736 Len=0"
"95813","6258.032164","172.16.112.100","172.16.112.149","TCP","60","","20  >  25718 [FIN, ACK] Seq=71681 Ack=1 Win=8760 Len=0"
"95814","6258.032310","172.16.112.149","172.16.112.100","TCP","60","","25718  >  20 [ACK] Seq=1 Ack=71682 Win=32735 Len=0"
"95815","6258.032396","172.16.112.100","172.16.112.149","FTP","78","","Response: 226 Transfer complete."
"95816","6258.032468","172.16.112.149","172.16.112.100","TCP","60","","25718  >  20 [FIN, ACK] Seq=1 Ack=71682 Win=32736 Len=0"
"95817","6258.032616","172.16.112.100","172.16.112.149","TCP","60","","20  >  25718 [ACK] Seq=71682 Ack=2 Win=8760 Len=0"
"95818","6258.051943","172.16.112.149","172.16.112.100","TCP","60","","25712  >  21 [ACK] Seq=233 Ack=701 Win=32120 Len=0"
"95819","6258.191875","197.218.177.69","172.16.114.148","TELNET","60","","Telnet Data ..."
"95820","6258.192161","172.16.114.148","197.218.177.69","TELNET","60","","Telnet Data ..."
"95821","6258.211198","197.218.177.69","172.16.114.148","TCP","60","","8783  >  23 [ACK] Seq=264 Ack=4589 Win=32120 Len=0"
"95822","6258.481346","195.115.218.108","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"95823","6258.497087","172.16.112.50","195.115.218.108","SSHv1","74","","Server: Encrypted packet (len=10)"
"95824","6258.511144","195.115.218.108","172.16.112.50","TCP","60","","8766  >  22 [ACK] Seq=7480 Ack=10112 Win=32120 Len=0"
"95825","6258.605776","172.16.113.204","172.16.112.100","FTP","67","","Request: USER orionc"
"95826","6258.606053","172.16.112.100","172.16.113.204","FTP","89","","Response: 331 Password required for orionc."
"95827","6258.625037","172.16.113.204","172.16.112.100","TCP","60","","1051  >  21 [ACK] Seq=14 Ack=83 Win=32120 Len=0"
"95828","6259.421143","195.115.218.108","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"95829","6259.437000","172.16.112.50","195.115.218.108","SSHv1","74","","Server: Encrypted packet (len=10)"
"95830","6259.451120","195.115.218.108","172.16.112.50","TCP","60","","8766  >  22 [ACK] Seq=7500 Ack=10132 Win=32120 Len=0"
"95831","6260.062284","172.16.112.20","172.16.255.255","RIPv1","66","","Response"
"95832","6260.062490","172.16.112.20","172.16.118.255","RIPv1","66","","Response"
"95833","6260.361264","195.115.218.108","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"95834","6260.376911","172.16.112.50","195.115.218.108","SSHv1","74","","Server: Encrypted packet (len=10)"
"95835","6260.390785","195.115.218.108","172.16.112.50","TCP","60","","8766  >  22 [ACK] Seq=7520 Ack=10152 Win=32120 Len=0"
"95836","6260.605286","172.16.113.204","172.16.112.100","FTP","67","","Request: PASS orion4"
"95837","6260.804470","172.16.113.204","172.16.112.100","TCP","67","","[TCP Retransmission] 1051  >  21 [PSH, ACK] Seq=14 Ack=83 Win=32120 Len=13"
"95838","6260.804580","172.16.112.100","172.16.113.204","TCP","60","","21  >  1051 [ACK] Seq=83 Ack=27 Win=8734 Len=0"
"95839","6261.006330","172.16.112.100","172.16.113.204","FTP","82","","Response: 230 User orionc logged in."
"95840","6261.007115","172.16.113.204","172.16.112.100","FTP","60","","Request: SYST"
"95841","6261.007417","172.16.112.100","172.16.113.204","FTP","82","","Response: 215 Windows_NT version 4.0"
"95842","6261.024372","172.16.113.204","172.16.112.100","TCP","60","","1051  >  21 [ACK] Seq=33 Ack=139 Win=32120 Len=0"
"95843","6261.300909","195.115.218.108","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"95844","6261.316837","172.16.112.50","195.115.218.108","SSHv1","74","","Server: Encrypted packet (len=10)"
"95845","6261.330585","195.115.218.108","172.16.112.50","TCP","60","","8766  >  22 [ACK] Seq=7540 Ack=10172 Win=32120 Len=0"
"95846","6261.491201","172.16.113.50","172.16.112.10","NTP","90","","NTP Version 3, client"
"95847","6261.491648","172.16.112.10","172.16.113.50","NTP","90","","NTP Version 3, server"
"95848","6262.240593","195.115.218.108","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"95849","6262.256767","172.16.112.50","195.115.218.108","SSHv1","74","","Server: Encrypted packet (len=10)"
"95850","6262.270392","195.115.218.108","172.16.112.50","TCP","60","","8766  >  22 [ACK] Seq=7560 Ack=10192 Win=32120 Len=0"
"95851","6262.477421","172.16.114.168","172.16.112.50","TCP","60","","25719  >  23 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"95852","6262.477849","Sun_89:a5:9f","Broadcast","ARP","60","","Who has 172.16.114.168? Tell 172.16.112.50"
"95853","6262.477994","Dell_a3:57:db","Sun_89:a5:9f","ARP","60","","172.16.114.168 is at 00:c0:4f:a3:57:db"
"95854","6262.478285","172.16.112.50","172.16.114.168","TCP","60","","23  >  25719 [SYN, ACK] Seq=0 Ack=1 Win=8760 Len=0 MSS=1460"
"95855","6262.478469","172.16.114.168","172.16.112.50","TCP","60","","25719  >  23 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"95856","6262.479345","172.16.114.168","172.16.112.50","TELNET","78","","Telnet Data ..."
"95857","6262.526701","172.16.112.50","172.16.114.168","TCP","60","","23  >  25719 [ACK] Seq=1 Ack=25 Win=8760 Len=0"
"95858","6262.556171","172.16.112.50","172.16.112.20","DNS","87","","Standard query 0x0057 PTR 168.114.16.172.in-addr.arpa"
