"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"595008","16155.780640","172.16.113.204","172.16.112.100","TCP","60","","1173  >  23 [ACK] Seq=49 Ack=131 Win=32120 Len=0"
"595009","16155.781021","172.16.112.100","172.16.113.204","TELNET","345","","Telnet Data ..."
"595010","16155.782770","172.16.113.204","172.16.112.100","TELNET","65","","Telnet Data ..."
"595011","16155.822551","172.16.112.50","172.16.112.10","Syslog","221","","MAIL.CRIT: Aug  7 12:29:26 sendmail[1932]: MAA01931: SYSERR(emonc): timeout waiting for input during client DATA 250: Connection timed out during client DATA 250 with hume.eyrie.af.mil.\\n"
"595012","16155.852641","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"595013","16155.853954","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"595014","16155.872284","172.16.113.105","194.7.248.153","TCP","60","","1306  >  23 [ACK] Seq=1339 Ack=7159 Win=32120 Len=0"
"595015","16155.920381","172.16.112.100","172.16.113.204","TCP","60","","23  >  1173 [ACK] Seq=422 Ack=60 Win=8701 Len=0"
"595016","16156.102866","172.16.0.1","224.0.0.9","RIPv2","86","","Response"
"595017","16156.105503","Cisco_38:46:33","Cisco_38:46:33","LOOP","60","000000000000000000000000000000000000000000000000...","Reply"
"595018","16156.322522","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"595019","16156.323931","194.7.248.153","172.16.113.105","TELNET","61","","Telnet Data ..."
"595020","16156.342185","172.16.113.105","194.7.248.153","TCP","60","","1306  >  23 [ACK] Seq=1340 Ack=7166 Win=32120 Len=0"
"595021","16156.582350","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"595022","16156.583495","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"595023","16156.602130","172.16.113.105","194.7.248.153","TCP","60","","1306  >  23 [ACK] Seq=1341 Ack=7167 Win=32120 Len=0"
"595024","16156.613300","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"595025","16156.614129","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"595026","16156.632120","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=6697 Ack=48269 Win=32120 Len=0"
"595027","16156.737500","195.115.218.108","172.16.112.100","TELNET","60","","Telnet Data ..."
"595028","16156.765009","172.16.112.100","195.115.218.108","TELNET","63","","Telnet Data ..."
"595029","16156.777133","195.115.218.108","172.16.112.100","TCP","60","","25762  >  23 [ACK] Seq=201 Ack=6005 Win=32120 Len=0"
"595030","16156.777261","172.16.112.100","195.115.218.108","TELNET","62","","Telnet Data ..."
"595031","16156.797119","195.115.218.108","172.16.112.100","TCP","60","","25762  >  23 [ACK] Seq=201 Ack=6013 Win=32120 Len=0"
"595032","16156.842348","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"595033","16156.843519","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"595034","16156.862071","172.16.113.105","194.7.248.153","TCP","60","","1306  >  23 [ACK] Seq=1342 Ack=7168 Win=32120 Len=0"
"595035","16157.532298","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"595036","16157.533759","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"595037","16157.551928","172.16.113.105","194.7.248.153","TCP","60","","1306  >  23 [ACK] Seq=1343 Ack=7169 Win=32120 Len=0"
"595038","16157.944385","197.182.91.233","172.16.112.100","TCP","60","","26544  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"595039","16157.944545","172.16.112.100","197.182.91.233","TCP","60","","80  >  26544 [SYN, ACK] Seq=0 Ack=1 Win=8760 Len=0 MSS=1460"
"595040","16157.945277","197.182.91.233","172.16.112.100","TCP","60","","26544  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"595041","16157.945923","197.182.91.233","172.16.112.100","HTTP","247","","GET /html/help/before-you-mail.html HTTP/1.0 "
"595042","16157.959138","172.16.112.100","197.182.91.233","TCP","1514","","[TCP segment of a reassembled PDU]"
"595043","16157.960366","172.16.112.100","197.182.91.233","TCP","1514","","[TCP segment of a reassembled PDU]"
"595044","16157.966912","197.182.91.233","172.16.112.100","TCP","60","","26544  >  80 [ACK] Seq=194 Ack=2921 Win=32120 Len=0"
"595045","16157.967924","172.16.112.100","197.182.91.233","HTTP","1167","","HTTP/1.0 200 OK  (text/html)"
"595046","16157.969550","197.182.91.233","172.16.112.100","TCP","60","","26544  >  80 [ACK] Seq=194 Ack=4035 Win=31006 Len=0"
"595047","16157.970165","197.182.91.233","172.16.112.100","TCP","60","","26544  >  80 [FIN, ACK] Seq=194 Ack=4035 Win=32120 Len=0"
"595048","16157.970303","172.16.112.100","197.182.91.233","TCP","60","","80  >  26544 [ACK] Seq=4035 Ack=195 Win=8567 Len=0"
"595049","16157.979576","197.182.91.233","172.16.112.100","TCP","60","","26545  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"595050","16157.979729","172.16.112.100","197.182.91.233","TCP","60","","80  >  26545 [SYN, ACK] Seq=0 Ack=1 Win=8760 Len=0 MSS=1460"
"595051","16157.980451","197.182.91.233","172.16.112.100","TCP","60","","26545  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"595052","16157.981173","197.182.91.233","172.16.112.100","HTTP","307","","GET /html/images/services.gif HTTP/1.0 "
"595053","16157.993768","172.16.112.100","197.182.91.233","TCP","1514","","[TCP segment of a reassembled PDU]"
"595054","16157.994986","172.16.112.100","197.182.91.233","TCP","1514","","[TCP segment of a reassembled PDU]"
"595055","16158.002526","172.16.112.20","172.16.255.255","RIPv1","66","","Response"
"595056","16158.002695","172.16.112.20","172.16.118.255","RIPv1","66","","Response"
"595057","16158.006899","197.182.91.233","172.16.112.100","TCP","60","","26545  >  80 [ACK] Seq=254 Ack=2921 Win=32120 Len=0"
"595058","16158.007275","172.16.112.100","197.182.91.233","HTTP","383","","HTTP/1.0 200 OK  (GIF87a)"
"595059","16158.008238","197.182.91.233","172.16.112.100","TCP","60","","26545  >  80 [ACK] Seq=254 Ack=3251 Win=31790 Len=0"
"595060","16158.008612","197.182.91.233","172.16.112.100","TCP","60","","26545  >  80 [FIN, ACK] Seq=254 Ack=3251 Win=32120 Len=0"
"595061","16158.008745","172.16.112.100","197.182.91.233","TCP","60","","80  >  26545 [ACK] Seq=3251 Ack=255 Win=8507 Len=0"
"595062","16158.011703","197.182.91.233","172.16.112.100","TCP","60","","26609  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"595063","16158.011852","172.16.112.100","197.182.91.233","TCP","60","","80  >  26609 [SYN, ACK] Seq=0 Ack=1 Win=8760 Len=0 MSS=1460"
"595064","16158.012554","197.182.91.233","172.16.112.100","TCP","60","","26609  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"595065","16158.013251","197.182.91.233","172.16.112.100","HTTP","303","","GET /html/images/main.gif HTTP/1.0 "
"595066","16158.021165","172.16.112.100","197.182.91.233","HTTP","1461","","HTTP/1.0 200 OK  (GIF87a)"
"595067","16158.021235","172.16.112.100","197.182.91.233","TCP","60","","80  >  26609 [FIN, ACK] Seq=1408 Ack=250 Win=8511 Len=0"
"595068","16158.023075","197.182.91.233","172.16.112.100","TCP","60","","26609  >  80 [ACK] Seq=250 Ack=1409 Win=30712 Len=0"
"595069","16158.023789","197.182.91.233","172.16.112.100","TCP","60","","26609  >  80 [FIN, ACK] Seq=250 Ack=1409 Win=32120 Len=0"
"595070","16158.023923","172.16.112.100","197.182.91.233","TCP","60","","80  >  26609 [ACK] Seq=1409 Ack=251 Win=8511 Len=0"
"595071","16158.026328","197.182.91.233","172.16.112.100","TCP","60","","26670  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"595072","16158.026479","172.16.112.100","197.182.91.233","TCP","60","","80  >  26670 [SYN, ACK] Seq=0 Ack=1 Win=8760 Len=0 MSS=1460"
"595073","16158.027234","197.182.91.233","172.16.112.100","TCP","60","","26670  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"595074","16158.027844","197.182.91.233","172.16.112.100","HTTP","305","","GET /html/images/groups.gif HTTP/1.0 "
"595075","16158.033287","172.16.112.100","197.182.91.233","TCP","1514","","[TCP segment of a reassembled PDU]"
"595076","16158.034363","172.16.112.100","197.182.91.233","HTTP","1319","","HTTP/1.0 200 OK  (GIF87a)"
"595077","16158.034486","172.16.112.100","197.182.91.233","TCP","60","","80  >  26670 [FIN, ACK] Seq=2726 Ack=252 Win=8509 Len=0"
"595078","16158.036311","197.182.91.233","172.16.112.100","TCP","60","","26670  >  80 [ACK] Seq=252 Ack=2727 Win=30660 Len=0"
"595079","16158.036846","197.182.91.233","172.16.112.100","TCP","60","","26670  >  80 [FIN, ACK] Seq=252 Ack=2727 Win=32120 Len=0"
"595080","16158.036981","172.16.112.100","197.182.91.233","TCP","60","","80  >  26670 [ACK] Seq=2727 Ack=253 Win=8509 Len=0"
"595081","16158.039504","197.182.91.233","172.16.112.100","TCP","60","","26671  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"595082","16158.039655","172.16.112.100","197.182.91.233","TCP","60","","80  >  26671 [SYN, ACK] Seq=0 Ack=1 Win=8760 Len=0 MSS=1460"
"595083","16158.040351","197.182.91.233","172.16.112.100","TCP","60","","26671  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"595084","16158.041001","197.182.91.233","172.16.112.100","HTTP","303","","GET /html/images/docs.gif HTTP/1.0 "
"595085","16158.048026","172.16.112.100","197.182.91.233","TCP","1514","","[TCP segment of a reassembled PDU]"
"595086","16158.048949","172.16.112.100","197.182.91.233","HTTP","1128","","HTTP/1.0 200 OK  (GIF87a)"
"595087","16158.049018","172.16.112.100","197.182.91.233","TCP","60","","80  >  26671 [FIN, ACK] Seq=2535 Ack=250 Win=8511 Len=0"
"595088","16158.050883","197.182.91.233","172.16.112.100","TCP","60","","26671  >  80 [ACK] Seq=250 Ack=2536 Win=30660 Len=0"
"595089","16158.051409","197.182.91.233","172.16.112.100","TCP","60","","26671  >  80 [FIN, ACK] Seq=250 Ack=2536 Win=32120 Len=0"
"595090","16158.051542","172.16.112.100","197.182.91.233","TCP","60","","80  >  26671 [ACK] Seq=2536 Ack=251 Win=8511 Len=0"
"595091","16158.054099","197.182.91.233","172.16.112.100","TCP","60","","26672  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"595092","16158.054251","172.16.112.100","197.182.91.233","TCP","60","","80  >  26672 [SYN, ACK] Seq=0 Ack=1 Win=8760 Len=0 MSS=1460"
"595093","16158.054949","197.182.91.233","172.16.112.100","TCP","60","","26672  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"595094","16158.055609","197.182.91.233","172.16.112.100","HTTP","303","","GET /html/images/home.gif HTTP/1.0 "
"595095","16158.065740","172.16.112.100","197.182.91.233","TCP","1514","","[TCP segment of a reassembled PDU]"
"595096","16158.066446","172.16.112.100","197.182.91.233","HTTP","860","","HTTP/1.0 200 OK  (GIF87a)"
"595097","16158.066555","172.16.112.100","197.182.91.233","TCP","60","","80  >  26672 [FIN, ACK] Seq=2267 Ack=250 Win=8511 Len=0"
"595098","16158.068395","197.182.91.233","172.16.112.100","TCP","60","","26672  >  80 [ACK] Seq=250 Ack=2268 Win=30660 Len=0"
"595099","16158.068840","197.182.91.233","172.16.112.100","TCP","60","","26672  >  80 [FIN, ACK] Seq=250 Ack=2268 Win=32120 Len=0"
"595100","16158.068976","172.16.112.100","197.182.91.233","TCP","60","","80  >  26672 [ACK] Seq=2268 Ack=251 Win=8511 Len=0"
"595101","16158.071822","197.182.91.233","172.16.112.100","TCP","60","","26674  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"595102","16158.071980","172.16.112.100","197.182.91.233","TCP","60","","80  >  26674 [SYN, ACK] Seq=0 Ack=1 Win=8760 Len=0 MSS=1460"
"595103","16158.072681","197.182.91.233","172.16.112.100","TCP","60","","26674  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"595104","16158.073356","197.182.91.233","172.16.112.100","HTTP","303","","GET /html/images/help.gif HTTP/1.0 "
"595105","16158.079791","172.16.112.100","197.182.91.233","HTTP","1156","","HTTP/1.0 200 OK  (GIF87a)"
"595106","16158.079862","172.16.112.100","197.182.91.233","TCP","60","","80  >  26674 [FIN, ACK] Seq=1103 Ack=250 Win=8511 Len=0"
"595107","16158.081441","197.182.91.233","172.16.112.100","TCP","60","","26674  >  80 [ACK] Seq=250 Ack=1104 Win=31017 Len=0"
"595108","16158.082069","197.182.91.233","172.16.112.100","TCP","60","","26674  >  80 [FIN, ACK] Seq=250 Ack=1104 Win=32120 Len=0"
"595109","16158.082204","172.16.112.100","197.182.91.233","TCP","60","","80  >  26674 [ACK] Seq=1104 Ack=251 Win=8511 Len=0"
"595110","16158.182089","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"595111","16158.183270","194.7.248.153","172.16.113.105","TELNET","61","","Telnet Data ..."
"595112","16158.201791","172.16.113.105","194.7.248.153","TCP","60","","1306  >  23 [ACK] Seq=1344 Ack=7176 Win=32120 Len=0"
"595113","16158.318056","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595114","16158.335140","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595115","16158.346841","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12088 Ack=22036 Win=32120 Len=0"
"595116","16158.347099","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595117","16158.365250","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595118","16158.376814","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12108 Ack=22056 Win=32120 Len=0"
"595119","16158.397241","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595120","16158.415098","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595121","16158.421388","197.218.177.69","172.16.112.50","TELNET","133","","Telnet Data ..."
"595122","16158.421540","195.73.151.50","172.16.112.50","TELNET","60","","Telnet Data ..."
"595123","16158.421850","172.16.112.50","195.73.151.50","TELNET","60","","Telnet Data ..."
"595124","16158.422224","172.16.112.50","172.16.113.50","TELNET","133","","Telnet Data ..."
"595125","16158.426818","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12128 Ack=22076 Win=32120 Len=0"
"595126","16158.427248","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595127","16158.436798","195.73.151.50","172.16.112.50","TCP","60","","21588  >  23 [ACK] Seq=689 Ack=47796 Win=32120 Len=0"
"595128","16158.437304","172.16.112.50","195.73.151.50","TELNET","389","","Telnet Data ..."
"595129","16158.437431","172.16.113.50","172.16.112.50","TELNET","133","","Telnet Data ..."
"595130","16158.437903","172.16.112.50","172.16.113.50","TELNET","60","","Telnet Data ..."
"595131","16158.441289","172.16.113.50","172.16.112.50","TELNET","60","","Telnet Data ..."
"595132","16158.441864","172.16.112.50","197.218.177.69","TELNET","60","","Telnet Data ..."
"595133","16158.442046","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"595134","16158.443334","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"595135","16158.445392","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595136","16158.456800","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12148 Ack=22096 Win=32120 Len=0"
"595137","16158.457008","197.218.177.69","172.16.112.50","TCP","60","","12392  >  23 [ACK] Seq=5507 Ack=78203 Win=32120 Len=0"
"595138","16158.457206","195.73.151.50","172.16.112.50","TCP","60","","21588  >  23 [ACK] Seq=689 Ack=48131 Win=32120 Len=0"
"595139","16158.461738","172.16.113.105","194.7.248.153","TCP","60","","1306  >  23 [ACK] Seq=1345 Ack=7177 Win=32120 Len=0"
"595140","16158.467099","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595141","16158.485024","172.16.112.50","172.16.113.50","TCP","60","","33018  >  23 [ACK] Seq=195 Ack=2226 Win=8760 Len=0"
"595142","16158.485255","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595143","16158.496802","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12168 Ack=22116 Win=32120 Len=0"
"595144","16158.500090","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595145","16158.506161","172.16.113.50","172.16.112.50","TCP","60","","1067  >  23 [ACK] Seq=141 Ack=1631 Win=4096 Len=0"
"595146","16158.506707","172.16.112.50","172.16.113.50","TELNET","140","","Telnet Data ..."
"595147","16158.510693","172.16.113.50","172.16.112.50","TELNET","140","","Telnet Data ..."
"595148","16158.512780","172.16.112.50","197.218.177.69","TELNET","140","","Telnet Data ..."
"595149","16158.515195","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595150","16158.526798","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12188 Ack=22136 Win=32120 Len=0"
"595151","16158.527048","197.218.177.69","172.16.112.50","TCP","60","","12392  >  23 [ACK] Seq=5507 Ack=78289 Win=32120 Len=0"
"595152","16158.547192","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595153","16158.555000","172.16.112.50","172.16.113.50","TCP","60","","33018  >  23 [ACK] Seq=195 Ack=2312 Win=8760 Len=0"
"595154","16158.565115","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595155","16158.576776","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12208 Ack=22156 Win=32120 Len=0"
"595156","16158.577002","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595157","16158.595097","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595158","16158.606781","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12228 Ack=22176 Win=32120 Len=0"
"595159","16158.607039","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595160","16158.625126","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595161","16158.636774","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12248 Ack=22196 Win=32120 Len=0"
"595162","16158.637040","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595163","16158.655100","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595164","16158.666755","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12268 Ack=22216 Win=32120 Len=0"
"595165","16158.667016","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595166","16158.685079","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595167","16158.696775","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12288 Ack=22236 Win=32120 Len=0"
"595168","16158.701862","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"595169","16158.703090","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"595170","16158.706126","172.16.113.50","172.16.112.50","TCP","60","","1067  >  23 [ACK] Seq=141 Ack=1717 Win=4096 Len=0"
"595171","16158.706368","172.16.112.50","172.16.113.50","TELNET","62","","Telnet Data ..."
"595172","16158.709084","172.16.113.50","172.16.112.50","TELNET","62","","Telnet Data ..."
"595173","16158.709552","172.16.112.50","197.218.177.69","TELNET","62","","Telnet Data ..."
"595174","16158.716989","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595175","16158.721684","172.16.113.105","194.7.248.153","TCP","60","","1306  >  23 [ACK] Seq=1346 Ack=7178 Win=32120 Len=0"
"595176","16158.726760","197.218.177.69","172.16.112.50","TCP","60","","12392  >  23 [ACK] Seq=5507 Ack=78297 Win=32120 Len=0"
"595177","16158.735082","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595178","16158.746752","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12308 Ack=22256 Win=32120 Len=0"
"595179","16158.754942","172.16.112.50","172.16.113.50","TCP","60","","33018  >  23 [ACK] Seq=195 Ack=2320 Win=8760 Len=0"
"595180","16158.756937","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595181","16158.775075","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595182","16158.786745","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12328 Ack=22276 Win=32120 Len=0"
"595183","16158.787006","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595184","16158.805068","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595185","16158.807530","196.227.33.189","172.16.114.168","TCP","60","","26676  >  25 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"595186","16158.807830","172.16.114.168","196.227.33.189","TCP","60","","25  >  26676 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"595187","16158.808535","196.227.33.189","172.16.114.168","TCP","60","","26676  >  25 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"595188","16158.816728","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12348 Ack=22296 Win=32120 Len=0"
"595189","16158.847037","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595190","16158.865090","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595191","16158.876719","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12368 Ack=22316 Win=32120 Len=0"
"595192","16158.876940","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595193","16158.895106","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595194","16158.906088","172.16.113.50","172.16.112.50","TCP","60","","1067  >  23 [ACK] Seq=141 Ack=1725 Win=4096 Len=0"
"595195","16158.906712","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12388 Ack=22336 Win=32120 Len=0"
"595196","16158.906973","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595197","16158.925060","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595198","16158.936702","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12408 Ack=22356 Win=32120 Len=0"
"595199","16158.946939","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595200","16158.961914","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"595201","16158.963114","194.7.248.153","172.16.113.105","TELNET","61","","Telnet Data ..."
"595202","16158.965092","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595203","16158.976689","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12428 Ack=22376 Win=32120 Len=0"
"595204","16158.981633","172.16.113.105","194.7.248.153","TCP","60","","1306  >  23 [ACK] Seq=1347 Ack=7185 Win=32120 Len=0"
"595205","16159.006868","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595206","16159.025054","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595207","16159.036688","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12448 Ack=22396 Win=32120 Len=0"
"595208","16159.036904","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595209","16159.055051","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595210","16159.066674","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12468 Ack=22416 Win=32120 Len=0"
"595211","16159.096840","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595212","16159.115073","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595213","16159.126667","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12488 Ack=22436 Win=32120 Len=0"
"595214","16159.126927","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595215","16159.145039","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595216","16159.156662","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12508 Ack=22456 Win=32120 Len=0"
"595217","16159.186824","196.227.33.189","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"595218","16159.205117","172.16.112.50","196.227.33.189","SSHv1","74","","Server: Encrypted packet (len=10)"
"595219","16159.216646","196.227.33.189","172.16.112.50","TCP","60","","20516  >  22 [ACK] Seq=12528 Ack=22476 Win=32120 Len=0"
