"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"542060","14921.258760","196.37.75.158","172.16.114.169","SMTP","90","","C: RCPT To:<yuvalt@swan.eyrie.af.mil>"
"542061","14921.259004","172.16.114.169","196.37.75.158","SMTP","89","","S: 250 <yuvalt@swan.eyrie.af.mil> OK"
"542062","14921.260522","196.37.75.158","172.16.114.169","SMTP","60","","C: DATA"
"542063","14921.262394","172.16.114.169","196.37.75.158","SMTP","104","","S: 354 Enter mail, end with ""."" on a line by itself"
"542064","14921.265393","196.37.75.158","172.16.114.169","SMTP","1078","","C: DATA fragment, 1024 bytes"
"542065","14921.269426","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=1079 Ack=6613 Win=32120 Len=0"
"542066","14921.279446","172.16.114.169","196.37.75.158","TCP","60","","25  >  23071 [ACK] Seq=296 Ack=1158 Win=32736 Len=0"
"542067","14921.290761","196.37.75.158","172.16.114.169","IMF","444","","subject: Re; Phil, and cry in, , Re; Phil, and cry in I where to trust worthy broad topics for either The  , subset, of training that are employees and memory and network could have  , a very often of The programs; such a x b revision, installed on a  , background many ranges From a group id Nov General, complex systems.   , I Do so at over.  It out today and structures used in The number.   ,   , Answer; book on.   ,   , Mit just so it; became The partition resources case we about The  , method?   ,   , Is and The amount of people, clients.  Special issue date: for your  , license since fits learning and the Note?   ,   ,         Mar Est your message passing through removal procedure.   ,         Fortran Compiler Salk Institute, technical report is  ,         accessible.  Salary I am planning for speech recognition task is  ,         not Please bring us out for a of reputation: but they allocate  ,         space what?  JANET or the field is The rent Feb we make  ,         program package includes license point we are to get its  ,         capacity helps can see it will that time for single.   "
"542068","14921.293752","172.16.114.169","196.37.75.158","SMTP","73","","S: 250 Mail accepted"
"542069","14921.295868","196.37.75.158","172.16.114.169","SMTP","60","","C: QUIT"
"542070","14921.296138","172.16.114.169","196.37.75.158","SMTP","78","","S: 221 Closing connection"
"542071","14921.297080","172.16.114.169","196.37.75.158","TCP","60","","25  >  23071 [FIN, ACK] Seq=339 Ack=1554 Win=32736 Len=0"
"542072","14921.297775","196.37.75.158","172.16.114.169","TCP","60","","23071  >  25 [ACK] Seq=1554 Ack=340 Win=32120 Len=0"
"542073","14921.375494","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"542074","14921.376342","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"542075","14921.389443","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=1080 Ack=6614 Win=32120 Len=0"
"542076","14921.409790","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"542077","14921.410725","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"542078","14921.429432","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=1081 Ack=6615 Win=32120 Len=0"
"542079","14921.436232","196.37.75.158","172.16.114.169","TCP","60","","23071  >  25 [FIN, ACK] Seq=1554 Ack=340 Win=32120 Len=0"
"542080","14921.436445","172.16.114.169","196.37.75.158","TCP","60","","25  >  23071 [ACK] Seq=340 Ack=1555 Win=32735 Len=0"
"542081","14921.436623","196.37.75.158","172.16.112.207","TCP","60","","23072  >  25 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"542082","14921.436914","172.16.112.207","196.37.75.158","TCP","60","","25  >  23072 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"542083","14921.437774","196.37.75.158","172.16.112.207","TCP","60","","23072  >  25 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"542084","14921.500974","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"542085","14921.501930","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"542086","14921.519386","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=1082 Ack=6616 Win=32120 Len=0"
"542087","14921.539694","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"542088","14921.540598","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"542089","14921.559383","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=1083 Ack=6617 Win=32120 Len=0"
"542090","14921.625397","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"542091","14921.626284","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
