"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"858859","21085.184188","206.48.44.18","172.16.112.100","TCP","60","","20  >  20 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"858860","21085.356857","206.48.44.18","172.16.112.100","TCP","60","","1392  >  21 [ACK] Seq=125 Ack=292 Win=8469 Len=0"
"858861","21085.506101","172.16.112.100","135.13.216.191","SMTP","86","","S: 220 SMTP Server for hume ready"
"858862","21085.524436","135.13.216.191","172.16.112.100","TCP","60","","7522  >  25 [ACK] Seq=1 Ack=33 Win=32120 Len=0"
"858863","21085.610508","172.16.112.149","135.13.216.191","TELNET","60","","Telnet Data ..."
"858864","21085.611576","135.13.216.191","172.16.112.149","TELNET","60","","Telnet Data ..."
"858865","21085.628888","172.16.112.149","135.13.216.191","TCP","60","","31022  >  23 [ACK] Seq=2037 Ack=7823 Win=32120 Len=0"
"858866","21085.630484","172.16.112.100","206.48.44.18","TCP","60","","[TCP Spurious Retransmission] 20  >  20 [SYN] Seq=0 Win=8192 Len=0 MSS=1460"
"858867","21085.631343","206.48.44.18","172.16.112.100","TCP","60","","20  >  20 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"858868","21085.979003","172.16.112.149","135.13.216.191","TELNET","60","","Telnet Data ..."
"858869","21085.980111","135.13.216.191","172.16.112.149","TELNET","60","","Telnet Data ..."
"858870","21085.998799","172.16.112.149","135.13.216.191","TCP","60","","31022  >  23 [ACK] Seq=2038 Ack=7824 Win=32120 Len=0"
"858871","21086.177271","172.16.112.100","206.48.44.18","TCP","60","","[TCP Spurious Retransmission] 20  >  20 [SYN] Seq=0 Win=8192 Len=0 MSS=1460"
"858872","21086.178152","206.48.44.18","172.16.112.100","TCP","60","","20  >  20 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"858873","21086.381080","135.13.216.191","172.16.112.100","SMTP","76","","C: EHLO alpha.apple.edu"
"858874","21086.381314","172.16.112.100","135.13.216.191","SMTP","60","","S: 500 "
"858875","21086.382348","135.13.216.191","172.16.112.100","SMTP","76","","C: HELO alpha.apple.edu"
"858876","21086.382570","172.16.112.100","135.13.216.191","SMTP","63","","S: 250 OK "
"858877","21086.394227","135.13.216.191","172.16.112.100","TCP","60","","7522  >  25 [ACK] Seq=45 Ack=48 Win=32120 Len=0"
"858878","21086.454386","135.13.216.191","172.16.112.100","SMTP","90","","C: MAIL From:<emerye@alpha.apple.edu>"
"858879","21086.454641","172.16.112.100","135.13.216.191","SMTP","95","","S: 250 OK Mail from emerye@alpha.apple.edu"
"858880","21086.474211","135.13.216.191","172.16.112.100","TCP","60","","7522  >  25 [ACK] Seq=81 Ack=89 Win=32120 Len=0"
"858881","21086.534491","135.13.216.191","172.16.112.100","SMTP","91","","C: RCPT To:<charlab@hume.eyrie.af.mil>"
"858882","21086.534743","172.16.112.100","135.13.216.191","SMTP","81","","S: 250 OK Receipt to charlab"
"858883","21086.535694","135.13.216.191","172.16.112.100","SMTP","60","","C: DATA"
"858884","21086.537935","172.16.112.100","135.13.216.191","SMTP","94","","S: 354 Enter mail, end with <CRLF>.<CRLF>"
"858885","21086.541042","135.13.216.191","172.16.112.100","SMTP","1078","","C: DATA fragment, 1024 bytes"
"858886","21086.724059","172.16.112.100","206.48.44.18","TCP","60","","[TCP Spurious Retransmission] 20  >  20 [SYN] Seq=0 Win=8192 Len=0 MSS=1460"
"858887","21086.724111","172.16.112.100","135.13.216.191","TCP","60","","25  >  7522 [ACK] Seq=156 Ack=1148 Win=7613 Len=0"
"858888","21086.725291","135.13.216.191","172.16.112.100","IMF","236","","subject: How to something like to with, ,         How to something like to with people want him a  ,         problem.  If you compare to I'm not your Pitch choose:  ,         subsets during the problem Issue Remark.   ,   ,         Lexington, and Tech to Install It is the Sgi as.   ,   ,         Es models bp.  Apple computer Science Inc D.  I can be  ,         perform of California in a more.  If you heard that  ,         should be different and people have never get It in the  ,         Internet either on, the color (frame to be Move in will  ,         Lose by With which ratios is kept parts to work).  Such  ,         as in his software.   ,   ,         He Hints are in application is full credit limit the.  L.  On  ,         the different, space it, is for response should of The tm,  ,         directory you don't work fine.  If schedules for last Time  ,         permits.  Illegal in our efforts in The of programming at a few  ,         such a continuum; The air force around for Bellcore.   "
"858889","21086.725362","206.48.44.18","172.16.112.100","TCP","60","","20  >  20 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"858890","21086.729999","172.16.112.100","135.13.216.191","SMTP","87","","S: 250 OK Queued mail for delivery"
"858891","21086.730401","172.16.112.100","206.48.44.18","FTP","87","","Response: 425 Can't open data connection."
"858892","21086.731486","135.13.216.191","172.16.112.100","SMTP","60","","C: QUIT"
"858893","21086.731917","172.16.112.100","135.13.216.191","SMTP","109","","S: 250 OK Signing off.  Pleasure doing business with you"
"858894","21086.734771","135.13.216.191","172.16.112.100","TCP","60","","7522  >  25 [FIN, ACK] Seq=1336 Ack=244 Win=32120 Len=0"
"858895","21086.734926","172.16.112.100","135.13.216.191","TCP","60","","25  >  7522 [ACK] Seq=244 Ack=1337 Win=7425 Len=0"
"858896","21086.735086","172.16.112.100","135.13.216.191","TCP","60","","25  >  7522 [FIN, ACK] Seq=244 Ack=1337 Win=7425 Len=0"
"858897","21086.735869","135.13.216.191","172.16.112.100","TCP","60","","7522  >  25 [ACK] Seq=1337 Ack=245 Win=32120 Len=0"
"858898","21086.887789","206.48.44.18","172.16.112.100","TCP","60","","1392  >  21 [ACK] Seq=125 Ack=325 Win=8436 Len=0"
"858899","21086.988841","172.16.112.149","135.13.216.191","TELNET","60","","Telnet Data ..."
"858900","21086.989856","135.13.216.191","172.16.112.149","TELNET","60","","Telnet Data ..."
"858901","21087.008590","172.16.112.149","135.13.216.191","TCP","60","","31022  >  23 [ACK] Seq=2039 Ack=7825 Win=32120 Len=0"
"858902","21087.181919","172.16.112.100","172.16.112.10","NTP","90","","NTP Version 1, client"
"858903","21087.182373","172.16.112.10","172.16.112.100","NTP","90","","NTP Version 1, server"
"858904","21087.358643","172.16.112.149","135.13.216.191","TELNET","60","","Telnet Data ..."
"858905","21087.359749","135.13.216.191","172.16.112.149","TELNET","60","","Telnet Data ..."
"858906","21087.378520","172.16.112.149","135.13.216.191","TCP","60","","31022  >  23 [ACK] Seq=2040 Ack=7826 Win=32120 Len=0"
"858907","21087.728569","172.16.112.149","135.13.216.191","TELNET","60","","Telnet Data ..."
"858908","21087.729647","135.13.216.191","172.16.112.149","TELNET","60","","Telnet Data ..."
"858909","21087.748431","172.16.112.149","135.13.216.191","TCP","60","","31022  >  23 [ACK] Seq=2041 Ack=7827 Win=32120 Len=0"
"858910","21088.298522","172.16.112.149","135.13.216.191","TELNET","60","","Telnet Data ..."
"858911","21088.299582","135.13.216.191","172.16.112.149","TELNET","60","","Telnet Data ..."
"858912","21088.318315","172.16.112.149","135.13.216.191","TCP","60","","31022  >  23 [ACK] Seq=2042 Ack=7828 Win=32120 Len=0"
"858913","21088.580115","172.16.113.84","195.73.151.50","TELNET","60","","Telnet Data ..."
"858914","21088.581167","195.73.151.50","172.16.113.84","TELNET","60","","Telnet Data ..."
"858915","21088.598254","172.16.113.84","195.73.151.50","TCP","60","","15338  >  23 [ACK] Seq=1736 Ack=3388 Win=32120 Len=0"
"858916","21088.599115","195.73.151.50","172.16.113.84","TELNET","67","","Telnet Data ..."
"858917","21088.618252","172.16.113.84","195.73.151.50","TCP","60","","15338  >  23 [ACK] Seq=1736 Ack=3401 Win=32120 Len=0"
"858918","21088.668369","172.16.112.149","135.13.216.191","TELNET","60","","Telnet Data ..."
"858919","21088.669484","135.13.216.191","172.16.112.149","TELNET","60","","Telnet Data ..."
"858920","21088.688234","172.16.112.149","135.13.216.191","TCP","60","","31022  >  23 [ACK] Seq=2043 Ack=7829 Win=32120 Len=0"
"858921","21089.039804","172.16.112.149","135.13.216.191","TELNET","60","","Telnet Data ..."
"858922","21089.040943","135.13.216.191","172.16.112.149","TELNET","60","","Telnet Data ..."
"858923","21089.058159","172.16.112.149","135.13.216.191","TCP","60","","31022  >  23 [ACK] Seq=2045 Ack=7831 Win=32120 Len=0"
"858924","21089.060287","135.13.216.191","172.16.112.149","TELNET","938","","Telnet Data ..."
"858925","21089.078156","172.16.112.149","135.13.216.191","TCP","60","","31022  >  23 [ACK] Seq=2045 Ack=8715 Win=32120 Len=0"
"858926","21090.159142","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"858927","21090.173517","196.227.33.189","172.16.114.169","TCP","60","","23  >  12320 [ACK] Seq=2796 Ack=353 Win=32736 Len=0"
"858928","21091.108997","172.16.113.84","195.73.151.50","TELNET","60","","Telnet Data ..."
"858929","21091.110146","195.73.151.50","172.16.113.84","TELNET","60","","Telnet Data ..."
"858930","21091.127734","172.16.113.84","195.73.151.50","TCP","60","","15338  >  23 [ACK] Seq=1737 Ack=3402 Win=32120 Len=0"
"858931","21091.268476","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"858932","21091.269559","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"858933","21091.287705","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9036 Ack=24114 Win=32120 Len=0"
"858934","21091.447811","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"858935","21091.448803","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"858936","21091.467684","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9037 Ack=24115 Win=32120 Len=0"
"858937","21091.549648","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"858938","21091.550861","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"858939","21091.567650","172.16.114.169","196.227.33.189","TCP","60","","12320  >  23 [ACK] Seq=355 Ack=2797 Win=32120 Len=0"
"858940","21091.717875","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"858941","21091.718706","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"858942","21091.737625","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9038 Ack=24116 Win=32120 Len=0"
"858943","21091.847727","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"858944","21091.848512","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"858945","21091.867586","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9039 Ack=24117 Win=32120 Len=0"
"858946","21091.977897","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"858947","21091.978762","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"858948","21091.997553","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9040 Ack=24118 Win=32120 Len=0"
"858949","21092.107821","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"858950","21092.108921","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"858951","21092.127538","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9041 Ack=24119 Win=32120 Len=0"
"858952","21092.237657","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"858953","21092.238758","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"858954","21092.257513","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9042 Ack=24120 Win=32120 Len=0"
"858955","21092.507738","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"858956","21092.508859","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"858957","21092.527441","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9043 Ack=24121 Win=32120 Len=0"
"858958","21092.677531","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"858959","21092.678310","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"858960","21092.697414","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9044 Ack=24122 Win=32120 Len=0"
"858961","21092.857558","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"858962","21092.858612","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"858963","21092.877366","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9045 Ack=24123 Win=32120 Len=0"
"858964","21092.987582","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"858965","21092.988619","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"858966","21093.007341","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9046 Ack=24124 Win=32120 Len=0"
"858967","21093.045765","195.73.151.50","172.16.113.84","TELNET","73","","Telnet Data ..."
"858968","21093.057329","172.16.113.84","195.73.151.50","TCP","60","","15338  >  23 [ACK] Seq=1737 Ack=3421 Win=32120 Len=0"
"858969","21093.117436","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"858970","21093.118273","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"858971","21093.118818","195.73.151.50","172.16.113.84","TELNET","60","","Telnet Data ..."
"858972","21093.127900","195.73.151.50","172.16.114.50","TCP","60","","7525  >  25 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"858973","21093.128219","172.16.114.50","195.73.151.50","TCP","60","","25  >  7525 [SYN, ACK] Seq=0 Ack=1 Win=31744 Len=0 MSS=1460"
"858974","21093.128960","195.73.151.50","172.16.114.50","TCP","60","","7525  >  25 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"858975","21093.137313","172.16.113.84","195.73.151.50","TCP","60","","15338  >  23 [ACK] Seq=1737 Ack=3427 Win=32120 Len=0"
"858976","21093.137379","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9047 Ack=24125 Win=32120 Len=0"
"858977","21093.138315","195.73.151.50","172.16.113.84","TELNET","167","","Telnet Data ..."
"858978","21093.157306","172.16.113.84","195.73.151.50","TCP","60","","15338  >  23 [ACK] Seq=1737 Ack=3540 Win=32120 Len=0"
"858979","21093.187773","172.16.114.50","172.16.112.20","DNS","86","","Standard query 0x8d06 PTR 50.151.73.195.in-addr.arpa"
"858980","21093.188758","172.16.112.20","172.16.114.50","DNS","152","","Standard query response 0x8d06 No such name PTR 50.151.73.195.in-addr.arpa SOA aesop.world.net"
"858981","21093.267526","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"858982","21093.268397","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"858983","21093.287282","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9048 Ack=24126 Win=32120 Len=0"
"858984","21093.317676","172.16.114.50","195.73.151.50","TCP","60","","10321  >  113 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"858985","21093.318510","195.73.151.50","172.16.114.50","TCP","60","","113  >  10321 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"858986","21093.318736","172.16.114.50","195.73.151.50","TCP","60","","10321  >  113 [ACK] Seq=1 Ack=1 Win=31744 Len=0"
"858987","21093.318844","172.16.114.50","195.73.151.50","TCP","63","373532352c32350d0a","10321  >  113 [PSH, ACK] Seq=1 Ack=1 Win=31744 Len=9"
"858988","21093.332888","195.73.151.50","172.16.114.50","TCP","60","","113  >  10321 [ACK] Seq=1 Ack=10 Win=32727 Len=0"
"858989","21093.361908","195.73.151.50","172.16.114.50","TCP","92","37353235202c203235203a20555345524944203a204f5448...","113  >  10321 [PSH, ACK] Seq=1 Ack=10 Win=32736 Len=38"
"858990","21093.362159","172.16.114.50","195.73.151.50","TCP","60","","10321  >  113 [FIN, ACK] Seq=10 Ack=39 Win=31744 Len=0"
"858991","21093.362276","195.73.151.50","172.16.114.50","TCP","60","","113  >  10321 [FIN, ACK] Seq=39 Ack=10 Win=32736 Len=0"
"858992","21093.362503","172.16.114.50","195.73.151.50","TCP","60","","10321  >  113 [ACK] Seq=11 Ack=40 Win=31744 Len=0"
"858993","21093.363089","195.73.151.50","172.16.114.50","TCP","60","","113  >  10321 [ACK] Seq=40 Ack=11 Win=32735 Len=0"
"858994","21093.364346","172.16.114.50","195.73.151.50","SMTP","136","","S: 220 marx.eyrie.af.mil ESMTP Sendmail 8.8.0/8.8.5; Sat, 7 Aug 1999 13:51:46 -0400"
"858995","21093.382888","195.73.151.50","172.16.114.50","TCP","60","","7525  >  25 [ACK] Seq=1 Ack=83 Win=32120 Len=0"
"858996","21093.397378","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"858997","21093.400170","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"858998","21093.417254","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9049 Ack=24127 Win=32120 Len=0"
"858999","21093.434713","195.73.151.50","172.16.114.50","SMTP","78","","C: EHLO lambda.orange.com"
"859000","21093.435308","172.16.114.50","195.73.151.50","SMTP","222","","S: 250 marx.eyrie.af.mil Hello reynaldv@[195.73.151.50], pleased to meet you | 250 EXPN | 250 VERB | 250 8BITMIME | 250 SIZE | 250 DSN | 250 ONEX | 250 ETRN | 250 XUSR | 250 HELP"
"859001","21093.452815","195.73.151.50","172.16.114.50","TCP","60","","7525  >  25 [ACK] Seq=25 Ack=251 Win=31952 Len=0"
"859002","21093.463190","195.73.151.50","172.16.114.50","SMTP","94","","C: MAIL From:<reynaldv@lambda.orange.com>"
"859003","21093.482819","172.16.114.50","195.73.151.50","TCP","60","","25  >  7525 [ACK] Seq=251 Ack=65 Win=31744 Len=0"
"859004","21093.565547","172.16.114.50","172.16.112.20","DNS","77","","Standard query 0x8d07 ANY lambda.orange.com"
"859005","21093.566265","172.16.112.20","172.16.114.50","DNS","149","","Standard query response 0x8d07 ANY lambda.orange.com MX 10 lambda.orange.com A 195.73.151.50 NS lambda.orange.com A 195.73.151.50"
"859006","21093.571245","172.16.114.50","195.73.151.50","SMTP","101","","S: 250 <reynaldv@lambda.orange.com>... Sender ok"
"859007","21093.582824","195.73.151.50","172.16.114.50","TCP","60","","7525  >  25 [ACK] Seq=65 Ack=298 Win=32120 Len=0"
"859008","21093.583864","195.73.151.50","172.16.114.50","SMTP","91","","C: RCPT To:<violetp@marx.eyrie.af.mil>"
"859009","21093.584701","172.16.114.50","172.16.112.20","DNS","77","","Standard query 0x8d08 ANY marx.eyrie.af.mil"
"859010","21093.585211","172.16.112.20","172.16.114.50","DNS","174","","Standard query response 0x8d08 ANY marx.eyrie.af.mil MX 10 marx.eyrie.af.mil A 172.16.114.50 NS hobbes.eyrie.af.mil A 172.16.114.50 A 172.16.112.20"
"859011","21093.588751","172.16.114.50","195.73.151.50","SMTP","103","","S: 250 <violetp@marx.eyrie.af.mil>... Recipient ok"
"859012","21093.602786","195.73.151.50","172.16.114.50","TCP","60","","7525  >  25 [ACK] Seq=102 Ack=347 Win=32120 Len=0"
"859013","21093.603621","195.73.151.50","172.16.114.50","SMTP","60","","C: DATA"
"859014","21093.604307","172.16.114.50","195.73.151.50","SMTP","104","","S: 354 Enter mail, end with ""."" on a line by itself"
"859015","21093.622775","195.73.151.50","172.16.114.50","TCP","60","","7525  >  25 [ACK] Seq=108 Ack=397 Win=32120 Len=0"
"859016","21093.727339","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"859017","21093.728209","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"859018","21093.729444","195.73.151.50","172.16.114.50","IMF","692","","subject: B alternative backup device, and output characters Everywhere it, ,         you'll have questions of my is interpreted if we conclude be in  ,         however, if maximum amount of implementation distance: y x here  ,         is only three types.  Times.   ,   ,         The key encryption key at Harvard that from Israel If  ,         you might be able to increment The software Glenn,  ,         programming approach to sink Simple.   "
"859019","21093.742764","172.16.114.50","195.73.151.50","TCP","60","","25  >  7525 [ACK] Seq=397 Ack=746 Win=31744 Len=0"
"859020","21093.747186","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9050 Ack=24128 Win=32120 Len=0"
"859021","21093.747983","197.218.177.69","172.16.114.148","TELNET","60","","[TCP ZeroWindow] Telnet Data ..."
"859022","21093.767185","172.16.114.148","197.218.177.69","TCP","60","","23  >  28519 [ACK] Seq=61784 Ack=1178 Win=32736 Len=0"
"859023","21093.837941","172.16.114.50","195.73.151.50","SMTP","98","","S: 250 NAA17862 Message accepted for delivery"
"859024","21093.838790","195.73.151.50","172.16.114.50","SMTP","60","","C: QUIT"
"859025","21093.852768","172.16.114.50","195.73.151.50","TCP","60","","25  >  7525 [ACK] Seq=441 Ack=752 Win=31744 Len=0"
"859026","21093.857284","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"859027","21093.858288","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"859028","21093.875563","172.16.114.50","195.73.151.50","SMTP","96","","S: 221 marx.eyrie.af.mil closing connection"
"859029","21093.875786","172.16.114.50","195.73.151.50","TCP","60","","25  >  7525 [FIN, ACK] Seq=483 Ack=752 Win=31744 Len=0"
"859030","21093.876488","195.73.151.50","172.16.114.50","TCP","60","","7525  >  25 [ACK] Seq=752 Ack=484 Win=32120 Len=0"
"859031","21093.876783","195.73.151.50","172.16.113.84","TELNET","85","","Telnet Data ..."
"859032","21093.877160","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9051 Ack=24129 Win=32120 Len=0"
"859033","21093.878262","195.73.151.50","172.16.114.50","TCP","60","","7525  >  25 [FIN, ACK] Seq=752 Ack=484 Win=32120 Len=0"
"859034","21093.878478","172.16.114.50","195.73.151.50","TCP","60","","25  >  7525 [ACK] Seq=484 Ack=753 Win=31744 Len=0"
"859035","21093.887151","172.16.113.84","195.73.151.50","TCP","60","","15338  >  23 [ACK] Seq=1737 Ack=3571 Win=32120 Len=0"
"859036","21093.917577","172.16.112.20","172.16.112.10","NTP","90","","NTP Version 3, client"
"859037","21093.918013","172.16.112.10","172.16.112.20","NTP","90","","NTP Version 3, server"
"859038","21093.987281","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"859039","21093.988317","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"859040","21094.007131","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9052 Ack=24130 Win=32120 Len=0"
"859041","21094.147226","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"859042","21094.148003","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"859043","21094.167096","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9053 Ack=24131 Win=32120 Len=0"
"859044","21094.277205","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"859045","21094.277991","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"859046","21094.297073","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9054 Ack=24132 Win=32120 Len=0"
"859047","21094.407165","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"859048","21094.408084","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"859049","21094.427045","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9055 Ack=24133 Win=32120 Len=0"
"859050","21094.577140","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"859051","21094.578233","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"859052","21094.597006","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9056 Ack=24134 Win=32120 Len=0"
"859053","21094.717135","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"859054","21094.718209","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"859055","21094.737001","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9057 Ack=24135 Win=32120 Len=0"
"859056","21094.847083","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"859057","21094.847859","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"859058","21094.866952","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9058 Ack=24136 Win=32120 Len=0"
"859059","21094.899882","Cisco_38:46:33","Cisco_38:46:33","LOOP","60","000000000000000000000000000000000000000000000000...","Reply"
"859060","21095.097057","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"859061","21095.098139","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"859062","21095.116901","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9059 Ack=24137 Win=32120 Len=0"
"859063","21095.243630","196.37.75.158","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"859064","21095.261838","172.16.112.50","196.37.75.158","SSHv1","74","","Server: Encrypted packet (len=10)"
"859065","21095.282456","196.37.75.158","172.16.112.50","TCP","60","","31621  >  22 [ACK] Seq=7168 Ack=10612 Win=32120 Len=0"
"859066","21095.336975","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"859067","21095.337761","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"859068","21095.356849","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=9060 Ack=24138 Win=32120 Len=0"
"859069","21095.466961","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"859070","21095.467788","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
