"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"2727","763.007711","172.16.112.100","194.27.251.21","SMTP","86","","S: 220 SMTP Server for hume ready"
"2728","763.020326","194.27.251.21","172.16.112.100","TCP","60","","1026  >  25 [ACK] Seq=1 Ack=33 Win=32120 Len=0"
"2729","763.044513","194.27.251.21","172.16.112.100","SMTP","76","","C: EHLO gamma.grape.mil"
"2730","763.044761","172.16.112.100","194.27.251.21","SMTP","60","","S: 500 "
"2731","763.045880","194.27.251.21","172.16.112.100","SMTP","76","","C: HELO gamma.grape.mil"
"2732","763.046097","172.16.112.100","194.27.251.21","SMTP","63","","S: 250 OK "
"2733","763.047101","194.27.251.21","172.16.112.100","SMTP","88","","C: MAIL From:<alie@gamma.grape.mil>"
"2734","763.047389","172.16.112.100","194.27.251.21","SMTP","93","","S: 250 OK Mail from alie@gamma.grape.mil"
"2735","763.048559","194.27.251.21","172.16.112.100","SMTP","97","","C: RCPT To:<administrator@hume.eyrie.af.mil>"
"2736","763.048840","172.16.112.100","194.27.251.21","SMTP","87","","S: 250 OK Receipt to administrator"
"2737","763.049850","194.27.251.21","172.16.112.100","SMTP","60","","C: DATA"
"2738","763.051904","172.16.112.100","194.27.251.21","SMTP","94","","S: 354 Enter mail, end with <CRLF>.<CRLF>"
"2739","763.055264","194.27.251.21","172.16.112.100","SMTP","1078","","C: DATA fragment, 1024 bytes"
"2740","763.056852","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2741","763.058087","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2742","763.059491","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2743","763.060785","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2744","763.062055","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2745","763.062112","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=2612 Win=8760 Len=0"
"2746","763.062179","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=5532 Win=8760 Len=0"
"2747","763.062250","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=8452 Win=8760 Len=0"
"2748","763.065870","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2749","763.067102","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2750","763.068350","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2751","763.068419","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=11372 Win=8760 Len=0"
"2752","763.069650","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2753","763.070884","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2754","763.072199","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2755","763.072270","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=14292 Win=8760 Len=0"
"2756","763.072397","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=17212 Win=8760 Len=0"
"2757","763.074249","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2758","763.075481","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2759","763.075680","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=20132 Win=8760 Len=0"
"2760","763.077364","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2761","763.078596","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2762","763.079867","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2763","763.079985","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=23052 Win=8760 Len=0"
"2764","763.081216","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2765","763.082447","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2766","763.083703","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2767","763.083778","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=25972 Win=8760 Len=0"
"2768","763.083906","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=28892 Win=8760 Len=0"
"2769","763.085756","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2770","763.086978","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2771","763.087173","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=31812 Win=8760 Len=0"
"2772","763.088836","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2773","763.090097","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2774","763.091400","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2775","763.091475","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=34732 Win=8760 Len=0"
"2776","763.092715","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2777","763.092901","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=37652 Win=8760 Len=0"
"2778","763.094679","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2779","763.095919","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2780","763.096138","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=40572 Win=8760 Len=0"
"2781","763.097370","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2782","763.098603","194.27.251.21","172.16.112.100","SMTP","1514","","C: DATA fragment, 1460 bytes"
"2783","763.098812","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=160 Ack=43492 Win=8760 Len=0"
"2784","763.099957","194.27.251.21","172.16.112.100","IMF","229","","subject: Web Statistics Report Template,  (text/plain) (application/vnd.ms-powerpoint)"
"2785","763.104372","172.16.112.100","194.27.251.21","SMTP","87","","S: 250 OK Queued mail for delivery"
"2786","763.105380","194.27.251.21","172.16.112.100","SMTP","60","","C: QUIT"
"2787","763.105689","172.16.112.100","194.27.251.21","SMTP","109","","S: 250 OK Signing off.  Pleasure doing business with you"
"2788","763.109776","194.27.251.21","172.16.112.100","TCP","60","","1026  >  25 [FIN, ACK] Seq=43673 Ack=248 Win=32120 Len=0"
"2789","763.109945","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [ACK] Seq=248 Ack=43674 Win=8579 Len=0"
"2790","763.110116","172.16.112.100","194.27.251.21","TCP","60","","25  >  1026 [FIN, ACK] Seq=248 Ack=43674 Win=8579 Len=0"
"2791","763.110983","194.27.251.21","172.16.112.100","TCP","60","","1026  >  25 [ACK] Seq=43674 Ack=249 Win=32120 Len=0"
