"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"531097","14652.837401","196.37.75.158","172.16.112.50","TELNET","60","","Telnet Data ..."
"531098","14652.837717","172.16.112.50","196.37.75.158","TELNET","60","","Telnet Data ..."
"531099","14652.857153","196.37.75.158","172.16.112.50","TCP","60","","22100  >  23 [ACK] Seq=226 Ack=3643 Win=32120 Len=0"
"531100","14653.077384","196.37.75.158","172.16.112.50","TELNET","60","","Telnet Data ..."
"531101","14653.077698","172.16.112.50","196.37.75.158","TELNET","60","","Telnet Data ..."
"531102","14653.097108","196.37.75.158","172.16.112.50","TCP","60","","22100  >  23 [ACK] Seq=227 Ack=3644 Win=32120 Len=0"
"531103","14653.117319","197.182.91.233","172.16.114.168","TELNET","60","","Telnet Data ..."
"531104","14653.117814","172.16.114.168","197.182.91.233","TELNET","60","","Telnet Data ..."
"531105","14653.137101","197.182.91.233","172.16.114.168","TCP","60","","19019  >  23 [ACK] Seq=819 Ack=107964 Win=32120 Len=0"
"531106","14653.265490","172.16.114.207","196.37.75.158","TELNET","60","","Telnet Data ..."
"531107","14653.266335","196.37.75.158","172.16.114.207","TELNET","60","","Telnet Data ..."
"531108","14653.285177","172.16.114.207","196.37.75.158","TCP","60","","21564  >  23 [ACK] Seq=624 Ack=19639 Win=32120 Len=0"
"531109","14653.367225","196.37.75.158","172.16.112.50","TELNET","60","","Telnet Data ..."
"531110","14653.367581","172.16.112.50","196.37.75.158","TELNET","60","","Telnet Data ..."
"531111","14653.387045","196.37.75.158","172.16.112.50","TCP","60","","22100  >  23 [ACK] Seq=228 Ack=3645 Win=32120 Len=0"
"531112","14653.437279","197.182.91.233","172.16.114.168","TELNET","60","","Telnet Data ..."
"531113","14653.437742","172.16.114.168","197.182.91.233","TELNET","60","","Telnet Data ..."
"531114","14653.457032","197.182.91.233","172.16.114.168","TCP","60","","19019  >  23 [ACK] Seq=820 Ack=107965 Win=32120 Len=0"
"531115","14653.517198","196.37.75.158","172.16.112.50","TELNET","60","","Telnet Data ..."
"531116","14653.517549","172.16.112.50","196.37.75.158","TELNET","60","","Telnet Data ..."
"531117","14653.537032","196.37.75.158","172.16.112.50","TCP","60","","22100  >  23 [ACK] Seq=229 Ack=3646 Win=32120 Len=0"
