"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"140102","7600.003463","172.16.117.111","131.84.1.31","TCP","60","","16940  >  80 [FIN, ACK] Seq=181 Ack=332 Win=32120 Len=0"
"140103","7600.005114","172.16.117.111","131.84.1.31","TCP","60","","16941  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140104","7600.007343","131.84.1.31","172.16.117.111","TCP","60","","80  >  16940 [ACK] Seq=332 Ack=182 Win=32735 Len=0"
"140105","7600.008670","131.84.1.31","172.16.117.111","TCP","60","","80  >  16941 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140106","7600.008810","172.16.117.111","131.84.1.31","TCP","60","","16941  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140107","7600.009174","172.16.117.111","131.84.1.31","HTTP","234","","GET /aflinkjr/blankblack.htm HTTP/1.0 "
"140108","7600.027160","131.84.1.31","172.16.117.111","HTTP","384","","HTTP/1.1 200 OK  (text/html)HTTP/1.1 200 OK "
"140109","7600.027215","131.84.1.31","172.16.117.111","TCP","60","","80  >  16941 [FIN, ACK] Seq=331 Ack=181 Win=32736 Len=0"
"140110","7600.027345","172.16.117.111","131.84.1.31","TCP","60","","16941  >  80 [ACK] Seq=181 Ack=332 Win=31789 Len=0"
"140111","7600.027688","172.16.117.111","131.84.1.31","TCP","60","","16941  >  80 [FIN, ACK] Seq=181 Ack=332 Win=32120 Len=0"
"140112","7600.029292","172.16.117.111","131.84.1.31","TCP","60","","16942  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140113","7600.031607","131.84.1.31","172.16.117.111","TCP","60","","80  >  16941 [ACK] Seq=332 Ack=182 Win=32735 Len=0"
"140114","7600.032875","131.84.1.31","172.16.117.111","TCP","60","","80  >  16942 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140115","7600.033018","172.16.117.111","131.84.1.31","TCP","60","","16942  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140116","7600.033379","172.16.117.111","131.84.1.31","HTTP","232","","GET /aflinkjr/upborder.htm HTTP/1.0 "
"140117","7600.049195","131.84.1.31","172.16.117.111","HTTP","419","","HTTP/1.1 200 OK  (text/html)HTTP/1.1 200 OK "
"140118","7600.049263","131.84.1.31","172.16.117.111","TCP","60","","80  >  16942 [FIN, ACK] Seq=366 Ack=179 Win=32736 Len=0"
"140119","7600.049393","172.16.117.111","131.84.1.31","TCP","60","","16942  >  80 [ACK] Seq=179 Ack=367 Win=31754 Len=0"
"140120","7600.049742","172.16.117.111","131.84.1.31","TCP","60","","16942  >  80 [FIN, ACK] Seq=179 Ack=367 Win=32120 Len=0"
"140121","7600.051459","172.16.117.111","131.84.1.31","TCP","60","","16943  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140122","7600.053650","131.84.1.31","172.16.117.111","TCP","60","","80  >  16942 [ACK] Seq=367 Ack=180 Win=32735 Len=0"
"140123","7600.054929","131.84.1.31","172.16.117.111","TCP","60","","80  >  16943 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140124","7600.055069","172.16.117.111","131.84.1.31","TCP","60","","16943  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140125","7600.055486","172.16.117.111","131.84.1.31","HTTP","290","","GET /aflinkjr/images/topborder.gif HTTP/1.0 "
"140126","7600.069959","131.84.1.31","172.16.117.111","TCP","60","","80  >  16943 [ACK] Seq=1 Ack=237 Win=32736 Len=0"
"140127","7600.079579","131.84.1.31","172.16.117.111","HTTP","510","","HTTP/1.1 200 OK  (GIF89a)HTTP/1.1 200 OK "
"140128","7600.079648","131.84.1.31","172.16.117.111","TCP","60","","80  >  16943 [FIN, ACK] Seq=457 Ack=237 Win=32736 Len=0"
"140129","7600.079787","172.16.117.111","131.84.1.31","TCP","60","","16943  >  80 [ACK] Seq=237 Ack=458 Win=31663 Len=0"
"140130","7600.080218","172.16.117.111","131.84.1.31","TCP","60","","16943  >  80 [FIN, ACK] Seq=237 Ack=458 Win=32120 Len=0"
"140131","7600.081384","172.16.117.111","131.84.1.31","TCP","60","","16944  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140132","7600.084072","131.84.1.31","172.16.117.111","TCP","60","","80  >  16943 [ACK] Seq=458 Ack=238 Win=32735 Len=0"
"140133","7600.085352","131.84.1.31","172.16.117.111","TCP","60","","80  >  16944 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140134","7600.085493","172.16.117.111","131.84.1.31","TCP","60","","16944  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140135","7600.085850","172.16.117.111","131.84.1.31","HTTP","232","","GET /aflinkjr/aflinkjr.htm HTTP/1.0 "
"140136","7600.099977","131.84.1.31","172.16.117.111","TCP","60","","80  >  16944 [ACK] Seq=1 Ack=179 Win=32736 Len=0"
"140137","7600.102659","131.84.1.31","172.16.117.111","HTTP","888","","HTTP/1.1 200 OK  (text/html)HTTP/1.1 200 OK "
"140138","7600.102727","131.84.1.31","172.16.117.111","TCP","60","","80  >  16944 [FIN, ACK] Seq=835 Ack=179 Win=32736 Len=0"
"140139","7600.102864","172.16.117.111","131.84.1.31","TCP","60","","16944  >  80 [ACK] Seq=179 Ack=836 Win=31285 Len=0"
"140140","7600.103348","172.16.117.111","131.84.1.31","TCP","60","","16944  >  80 [FIN, ACK] Seq=179 Ack=836 Win=32120 Len=0"
"140141","7600.106248","172.16.117.111","131.84.1.31","TCP","60","","16946  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140142","7600.107118","131.84.1.31","172.16.117.111","TCP","60","","80  >  16944 [ACK] Seq=836 Ack=180 Win=32735 Len=0"
"140143","7600.108395","131.84.1.31","172.16.117.111","TCP","60","","80  >  16946 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140144","7600.108536","172.16.117.111","131.84.1.31","TCP","60","","16946  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140145","7600.108906","172.16.117.111","131.84.1.31","HTTP","234","","GET /aflinkjr/downborder.htm HTTP/1.0 "
"140146","7600.124864","131.84.1.31","172.16.117.111","HTTP","422","","HTTP/1.1 200 OK  (text/html)HTTP/1.1 200 OK "
"140147","7600.124934","131.84.1.31","172.16.117.111","TCP","60","","80  >  16946 [FIN, ACK] Seq=369 Ack=181 Win=32736 Len=0"
"140148","7600.125065","172.16.117.111","131.84.1.31","TCP","60","","16946  >  80 [ACK] Seq=181 Ack=370 Win=31751 Len=0"
"140149","7600.125416","172.16.117.111","131.84.1.31","TCP","60","","16946  >  80 [FIN, ACK] Seq=181 Ack=370 Win=32120 Len=0"
"140150","7600.127107","172.16.117.111","131.84.1.31","TCP","60","","16956  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140151","7600.129305","131.84.1.31","172.16.117.111","TCP","60","","80  >  16946 [ACK] Seq=370 Ack=182 Win=32735 Len=0"
"140152","7600.130599","131.84.1.31","172.16.117.111","TCP","60","","80  >  16956 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140153","7600.130742","172.16.117.111","131.84.1.31","TCP","60","","16956  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140154","7600.131162","172.16.117.111","131.84.1.31","HTTP","295","","GET /aflinkjr/images/bottomborder.gif HTTP/1.0 "
"140155","7600.147122","131.84.1.31","172.16.117.111","HTTP","509","","HTTP/1.1 200 OK  (GIF89a)HTTP/1.1 200 OK "
"140156","7600.147189","131.84.1.31","172.16.117.111","TCP","60","","80  >  16956 [FIN, ACK] Seq=456 Ack=242 Win=32736 Len=0"
"140157","7600.147327","172.16.117.111","131.84.1.31","TCP","60","","16956  >  80 [ACK] Seq=242 Ack=457 Win=31664 Len=0"
"140158","7600.147747","172.16.117.111","131.84.1.31","TCP","60","","16956  >  80 [FIN, ACK] Seq=242 Ack=457 Win=32120 Len=0"
"140159","7600.148919","172.16.117.111","131.84.1.31","TCP","60","","16958  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140160","7600.151571","131.84.1.31","172.16.117.111","TCP","60","","80  >  16956 [ACK] Seq=457 Ack=243 Win=32735 Len=0"
"140161","7600.152842","131.84.1.31","172.16.117.111","TCP","60","","80  >  16958 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140162","7600.152984","172.16.117.111","131.84.1.31","TCP","60","","16958  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140163","7600.153352","172.16.117.111","131.84.1.31","HTTP","234","","GET /aflinkjr/blankblack.htm HTTP/1.0 "
"140164","7600.168970","131.84.1.31","172.16.117.111","HTTP","384","","HTTP/1.1 200 OK  (text/html)HTTP/1.1 200 OK "
"140165","7600.169039","131.84.1.31","172.16.117.111","TCP","60","","80  >  16958 [FIN, ACK] Seq=331 Ack=181 Win=32736 Len=0"
"140166","7600.169168","172.16.117.111","131.84.1.31","TCP","60","","16958  >  80 [ACK] Seq=181 Ack=332 Win=31789 Len=0"
"140167","7600.169509","172.16.117.111","131.84.1.31","TCP","60","","16958  >  80 [FIN, ACK] Seq=181 Ack=332 Win=32120 Len=0"
"140168","7600.171132","172.16.117.111","131.84.1.31","TCP","60","","16959  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140169","7600.173423","131.84.1.31","172.16.117.111","TCP","60","","80  >  16958 [ACK] Seq=332 Ack=182 Win=32735 Len=0"
"140170","7600.174697","131.84.1.31","172.16.117.111","TCP","60","","80  >  16959 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140171","7600.174839","172.16.117.111","131.84.1.31","TCP","60","","16959  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140172","7600.175203","172.16.117.111","131.84.1.31","HTTP","234","","GET /aflinkjr/blankblack.htm HTTP/1.0 "
"140173","7600.189961","131.84.1.31","172.16.117.111","TCP","60","","80  >  16959 [ACK] Seq=1 Ack=181 Win=32736 Len=0"
"140174","7600.190800","131.84.1.31","172.16.117.111","HTTP","384","","HTTP/1.1 200 OK  (text/html)HTTP/1.1 200 OK "
"140175","7600.190872","131.84.1.31","172.16.117.111","TCP","60","","80  >  16959 [FIN, ACK] Seq=331 Ack=181 Win=32736 Len=0"
"140176","7600.191028","172.16.117.111","131.84.1.31","TCP","60","","16959  >  80 [ACK] Seq=181 Ack=332 Win=32120 Len=0"
"140177","7600.191335","172.16.117.111","131.84.1.31","TCP","60","","16959  >  80 [FIN, ACK] Seq=181 Ack=332 Win=32120 Len=0"
"140178","7600.192949","172.16.117.111","131.84.1.31","TCP","60","","16960  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140179","7600.195286","131.84.1.31","172.16.117.111","TCP","60","","80  >  16959 [ACK] Seq=332 Ack=182 Win=32735 Len=0"
"140180","7600.196603","131.84.1.31","172.16.117.111","TCP","60","","80  >  16960 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140181","7600.196746","172.16.117.111","131.84.1.31","TCP","60","","16960  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140182","7600.197105","172.16.117.111","131.84.1.31","HTTP","228","","GET /aflinkjr/home.htm HTTP/1.0 "
"140183","7600.216082","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140184","7600.217325","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140185","7600.222312","172.16.117.111","131.84.1.31","TCP","60","","16960  >  80 [ACK] Seq=175 Ack=2921 Win=32120 Len=0"
"140186","7600.227304","131.84.1.31","172.16.117.111","HTTP","892","","HTTP/1.1 200 OK  (text/html)[TCP segment of a reassembled PDU]"
"140187","7600.227377","131.84.1.31","172.16.117.111","TCP","60","","80  >  16960 [FIN, ACK] Seq=3759 Ack=175 Win=32736 Len=0"
"140188","7600.227512","172.16.117.111","131.84.1.31","TCP","60","","16960  >  80 [ACK] Seq=175 Ack=3760 Win=31281 Len=0"
"140189","7600.227986","172.16.117.111","131.84.1.31","TCP","60","","16960  >  80 [FIN, ACK] Seq=175 Ack=3760 Win=32120 Len=0"
"140190","7600.229483","131.84.1.31","172.16.117.111","TCP","60","","80  >  16960 [ACK] Seq=3760 Ack=176 Win=32735 Len=0"
"140191","7600.234643","172.16.117.111","131.84.1.31","TCP","60","","16972  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140192","7600.238781","131.84.1.31","172.16.117.111","TCP","60","","80  >  16972 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140193","7600.238949","172.16.117.111","131.84.1.31","TCP","60","","16972  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140194","7600.239387","172.16.117.111","131.84.1.31","HTTP","289","","GET /aflinkjr/images/aflinkjrlogo.gif HTTP/1.0 "
"140195","7600.260964","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140196","7600.262211","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140197","7600.272387","172.16.117.111","131.84.1.31","TCP","60","","16972  >  80 [ACK] Seq=236 Ack=2921 Win=32120 Len=0"
"140198","7600.277072","131.84.1.31","172.16.117.111","HTTP","680","","HTTP/1.1 200 OK  (GIF89a)[TCP segment of a reassembled PDU]"
"140199","7600.277147","131.84.1.31","172.16.117.111","TCP","60","","80  >  16972 [FIN, ACK] Seq=3547 Ack=236 Win=32736 Len=0"
"140200","7600.277322","172.16.117.111","131.84.1.31","TCP","60","","16972  >  80 [ACK] Seq=236 Ack=3548 Win=31493 Len=0"
"140201","7600.277639","172.16.117.111","131.84.1.31","TCP","60","","16972  >  80 [FIN, ACK] Seq=236 Ack=3548 Win=32120 Len=0"
"140202","7600.278805","172.16.117.111","131.84.1.31","TCP","60","","16973  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140203","7600.281331","131.84.1.31","172.16.117.111","TCP","60","","80  >  16972 [ACK] Seq=3548 Ack=237 Win=32735 Len=0"
"140204","7600.282601","131.84.1.31","172.16.117.111","TCP","60","","80  >  16973 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140205","7600.282745","172.16.117.111","131.84.1.31","TCP","60","","16973  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140206","7600.283153","172.16.117.111","131.84.1.31","HTTP","287","","GET /aflinkjr/images/didyouknow.gif HTTP/1.0 "
"140207","7600.299933","131.84.1.31","172.16.117.111","TCP","60","","80  >  16973 [ACK] Seq=1 Ack=234 Win=32736 Len=0"
"140208","7600.303832","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140209","7600.305060","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140210","7600.312292","172.16.117.111","131.84.1.31","TCP","60","","16973  >  80 [ACK] Seq=234 Ack=2921 Win=32120 Len=0"
"140211","7600.318353","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140212","7600.319598","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140213","7600.320829","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140214","7600.322303","172.16.117.111","131.84.1.31","TCP","60","","16973  >  80 [ACK] Seq=234 Ack=7301 Win=32120 Len=0"
"140215","7600.328089","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140216","7600.329326","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140217","7600.330452","131.84.1.31","172.16.117.111","HTTP","1382","","HTTP/1.1 200 OK  (GIF89a)[TCP segment of a reassembled PDU]"
"140218","7600.330521","131.84.1.31","172.16.117.111","TCP","60","","80  >  16973 [FIN, ACK] Seq=11549 Ack=234 Win=32736 Len=0"
"140219","7600.330685","172.16.117.111","131.84.1.31","TCP","60","","16973  >  80 [ACK] Seq=234 Ack=11550 Win=30660 Len=0"
"140220","7600.331265","172.16.117.111","131.84.1.31","TCP","60","","16973  >  80 [FIN, ACK] Seq=234 Ack=11550 Win=32120 Len=0"
"140221","7600.332471","172.16.117.111","131.84.1.31","TCP","60","","16974  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140222","7600.334755","131.84.1.31","172.16.117.111","TCP","60","","80  >  16973 [ACK] Seq=11550 Ack=235 Win=32735 Len=0"
"140223","7600.336032","131.84.1.31","172.16.117.111","TCP","60","","80  >  16974 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140224","7600.336172","172.16.117.111","131.84.1.31","TCP","60","","16974  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140225","7600.336584","172.16.117.111","131.84.1.31","HTTP","291","","GET /aflinkjr/images/coolstuff_home.gif HTTP/1.0 "
"140226","7600.349923","131.84.1.31","172.16.117.111","TCP","60","","80  >  16974 [ACK] Seq=1 Ack=238 Win=32736 Len=0"
"140227","7600.354966","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140228","7600.355664","131.84.1.31","172.16.117.111","HTTP","840","","HTTP/1.1 200 OK  (GIF89a)[TCP segment of a reassembled PDU]"
"140229","7600.355726","131.84.1.31","172.16.117.111","TCP","60","","80  >  16974 [FIN, ACK] Seq=2247 Ack=238 Win=32736 Len=0"
"140230","7600.355869","172.16.117.111","131.84.1.31","TCP","60","","16974  >  80 [ACK] Seq=238 Ack=2248 Win=30660 Len=0"
"140231","7600.357601","172.16.117.111","131.84.1.31","TCP","60","","16974  >  80 [FIN, ACK] Seq=238 Ack=2248 Win=32120 Len=0"
"140232","7600.360152","131.84.1.31","172.16.117.111","TCP","60","","80  >  16974 [ACK] Seq=2248 Ack=239 Win=32735 Len=0"
"140233","7600.360224","172.16.117.111","131.84.1.31","TCP","60","","16975  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140234","7600.363676","131.84.1.31","172.16.117.111","TCP","60","","80  >  16975 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140235","7600.363816","172.16.117.111","131.84.1.31","TCP","60","","16975  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140236","7600.364225","172.16.117.111","131.84.1.31","HTTP","291","","GET /aflinkjr/images/mainbackground.gif HTTP/1.0 "
"140237","7600.379926","131.84.1.31","172.16.117.111","TCP","60","","80  >  16975 [ACK] Seq=1 Ack=238 Win=32736 Len=0"
"140238","7600.384250","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140239","7600.385483","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140240","7600.392278","172.16.117.111","131.84.1.31","TCP","60","","16975  >  80 [ACK] Seq=238 Ack=2921 Win=32120 Len=0"
"140241","7600.398327","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140242","7600.399560","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140243","7600.400802","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140244","7600.402273","172.16.117.111","131.84.1.31","TCP","60","","16975  >  80 [ACK] Seq=238 Ack=7301 Win=32120 Len=0"
"140245","7600.408076","131.84.1.31","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"140246","7600.408250","131.84.1.31","172.16.117.111","HTTP","191","","HTTP/1.1 200 OK  (GIF89a)[TCP segment of a reassembled PDU]"
"140247","7600.408318","131.84.1.31","172.16.117.111","TCP","60","","80  >  16975 [FIN, ACK] Seq=8898 Ack=238 Win=32736 Len=0"
"140248","7600.408454","172.16.117.111","131.84.1.31","TCP","60","","16975  >  80 [ACK] Seq=238 Ack=8899 Win=30660 Len=0"
"140249","7600.410424","172.16.117.111","131.84.1.31","TCP","60","","16975  >  80 [FIN, ACK] Seq=238 Ack=8899 Win=32120 Len=0"
"140250","7600.412567","131.84.1.31","172.16.117.111","TCP","60","","80  >  16975 [ACK] Seq=8899 Ack=239 Win=32735 Len=0"
"140251","7600.413173","172.16.117.111","131.84.1.31","TCP","60","","16976  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140252","7600.416043","131.84.1.31","172.16.117.111","TCP","60","","80  >  16976 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140253","7600.416189","172.16.117.111","131.84.1.31","TCP","60","","16976  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140254","7600.416590","172.16.117.111","131.84.1.31","HTTP","282","","GET /aflinkjr/'+b[talet].src+' HTTP/1.0 "
"140255","7600.429866","131.84.1.31","172.16.117.111","TCP","60","","80  >  16976 [ACK] Seq=1 Ack=229 Win=32736 Len=0"
"140256","7600.434136","131.84.1.31","172.16.117.111","TCP","230","","[TCP segment of a reassembled PDU]"
"140257","7600.434213","131.84.1.31","172.16.117.111","HTTP","60","","HTTP/1.1 404 File Not Found  (text/html)"
"140258","7600.434357","172.16.117.111","131.84.1.31","TCP","60","","16976  >  80 [ACK] Seq=229 Ack=178 Win=32120 Len=0"
"140259","7600.435567","172.16.117.111","131.84.1.31","TCP","60","","16976  >  80 [FIN, ACK] Seq=229 Ack=178 Win=32120 Len=0"
"140260","7600.435782","172.16.117.111","131.84.1.31","TCP","60","","16991  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140261","7600.438490","131.84.1.31","172.16.117.111","TCP","60","","80  >  16976 [ACK] Seq=178 Ack=230 Win=32735 Len=0"
"140262","7600.439700","131.84.1.31","172.16.117.111","TCP","60","","80  >  16991 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"140263","7600.439841","172.16.117.111","131.84.1.31","TCP","60","","16991  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"140264","7600.440242","172.16.117.111","131.84.1.31","HTTP","283","","GET /aflinkjr/images/spacer.gif HTTP/1.0 "
"140265","7600.455864","131.84.1.31","172.16.117.111","HTTP","339","","HTTP/1.1 200 OK  (GIF89a)HTTP/1.1 200 OK "
"140266","7600.455932","131.84.1.31","172.16.117.111","TCP","60","","80  >  16991 [FIN, ACK] Seq=286 Ack=230 Win=32736 Len=0"
"140267","7600.456060","172.16.117.111","131.84.1.31","TCP","60","","16991  >  80 [ACK] Seq=230 Ack=287 Win=31834 Len=0"
"140268","7600.456441","172.16.117.111","131.84.1.31","TCP","60","","16991  >  80 [FIN, ACK] Seq=230 Ack=287 Win=32120 Len=0"
"140269","7600.457650","172.16.117.111","131.84.1.31","TCP","60","","16994  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"140270","7600.460328","131.84.1.31","172.16.117.111","TCP","60","","80  >  16991 [ACK] Seq=287 Ack=231 Win=32735 Len=0"
"140271","7600.461591","131.84.1.31","172.16.117.111","TCP","60","","80  >  16994 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
