"No.","Time","Source","Destination","Protocol","Length"
"30012","2954.502840","194.7.248.153","172.16.114.50","SMTP","60"
"30013","2954.503527","172.16.114.50","194.7.248.153","SMTP","104"
"30014","2954.505313","194.7.248.153","172.16.114.50","IMF","657"
"30015","2954.524131","172.16.114.50","194.7.248.153","TCP","60"
"30016","2954.615042","172.16.114.50","194.7.248.153","SMTP","98"
"30017","2954.615792","194.7.248.153","172.16.114.50","SMTP","60"
"30018","2954.634132","172.16.114.50","194.7.248.153","TCP","60"
"30019","2954.639696","172.16.114.50","194.7.248.153","SMTP","96"
"30020","2954.639930","172.16.114.50","194.7.248.153","TCP","60"
"30021","2954.640623","194.7.248.153","172.16.114.50","TCP","60"
"30022","2954.646216","194.7.248.153","172.16.114.50","TCP","60"
"30023","2954.646403","172.16.114.50","194.7.248.153","TCP","60"
"30024","2954.646553","194.7.248.153","172.16.113.105","TCP","60"
"30025","2954.646880","172.16.113.105","194.7.248.153","TCP","60"
"30026","2954.647673","194.7.248.153","172.16.113.105","TCP","60"
"30027","2954.666220","172.16.113.105","194.7.248.153","SMTP","139"
"30028","2954.668723","194.7.248.153","172.16.113.105","SMTP","76"
"30029","2954.669041","172.16.113.105","194.7.248.153","SMTP","80"
"30030","2954.669940","194.7.248.153","172.16.113.105","SMTP","76"
"30031","2954.670169","172.16.113.105","194.7.248.153","SMTP","98"
"30032","2954.670787","172.16.114.50","172.16.112.20","DNS","78"
"30033","2954.671020","194.7.248.153","172.16.113.105","SMTP","91"
"30034","2954.671600","172.16.112.20","172.16.114.50","DNS","175"
"30035","2954.671701","172.16.113.105","194.7.248.153","SMTP","98"
"30036","2954.672599","194.7.248.153","172.16.113.105","SMTP","95"
"30037","2954.672829","172.16.113.105","194.7.248.153","SMTP","94"
"30038","2954.673652","194.7.248.153","172.16.113.105","SMTP","60"
"30039","2954.675408","172.16.113.105","194.7.248.153","SMTP","104"
"30040","2954.677192","194.7.248.153","172.16.113.105","IMF","657"
"30041","2954.678435","172.16.114.50","172.16.112.20","DNS","80"
"30042","2954.679383","172.16.112.20","172.16.114.50","DNS","177"
"30043","2954.680009","172.16.113.105","194.7.248.153","SMTP","73"
"30044","2954.680769","194.7.248.153","172.16.113.105","SMTP","60"
"30045","2954.680981","172.16.113.105","194.7.248.153","SMTP","78"
"30046","2954.681883","172.16.113.105","194.7.248.153","TCP","60"
"30047","2954.682568","194.7.248.153","172.16.113.105","TCP","60"
"30048","2954.687265","194.7.248.153","172.16.113.105","TCP","60"
"30049","2954.687423","172.16.113.105","194.7.248.153","TCP","60"
"30050","2954.687636","194.7.248.153","172.16.112.207","TCP","60"
"30051","2954.687907","172.16.112.207","194.7.248.153","TCP","60"
"30052","2954.688748","194.7.248.153","172.16.112.207","TCP","60"
"30053","2955.089423","172.16.112.100","135.8.60.182","NBNS","92"
"30054","2955.090425","135.8.60.182","172.16.112.100","ICMP","120"
"30055","2955.708626","172.16.112.207","194.7.248.153","SMTP","139"
"30056","2955.711086","194.7.248.153","172.16.112.207","SMTP","76"
"30057","2955.711396","172.16.112.207","194.7.248.153","SMTP","80"
"30058","2955.712242","194.7.248.153","172.16.112.207","SMTP","76"
"30059","2955.712469","172.16.112.207","194.7.248.153","SMTP","98"
"30060","2955.713316","194.7.248.153","172.16.112.207","SMTP","91"
"30061","2955.713546","172.16.112.207","194.7.248.153","SMTP","98"
"30062","2955.714424","194.7.248.153","172.16.112.207","SMTP","90"
"30063","2955.714645","172.16.112.207","194.7.248.153","SMTP","89"
"30064","2955.715456","194.7.248.153","172.16.112.207","SMTP","60"
"30065","2955.717189","172.16.112.207","194.7.248.153","SMTP","104"
"30066","2955.718970","194.7.248.153","172.16.112.207","IMF","657"
"30067","2955.721301","172.16.112.207","194.7.248.153","SMTP","73"
"30068","2955.722064","194.7.248.153","172.16.112.207","SMTP","60"
"30069","2955.722268","172.16.112.207","194.7.248.153","SMTP","78"
"30070","2955.723154","172.16.112.207","194.7.248.153","TCP","60"
"30071","2955.723841","194.7.248.153","172.16.112.207","TCP","60"
"30072","2955.725165","194.7.248.153","172.16.112.207","TCP","60"
"30073","2955.725314","172.16.112.207","194.7.248.153","TCP","60"
"30074","2956.589161","172.16.112.100","135.8.60.182","NBNS","92"
"30075","2956.590294","135.8.60.182","172.16.112.100","ICMP","120"
"30076","2957.920900","172.16.114.169","172.16.112.50","TELNET","60"
"30077","2957.921681","172.16.112.50","172.16.114.169","TELNET","72"
"30078","2957.939636","172.16.114.169","172.16.112.50","TCP","60"
"30079","2958.039718","172.16.114.169","172.16.112.50","TELNET","60"
"30080","2958.040200","172.16.112.50","172.16.114.169","TELNET","60"
"30081","2958.059604","172.16.114.169","172.16.112.50","TCP","60"
"30082","2958.091124","172.16.112.100","135.8.60.182","SMTP","86"
"30083","2958.106304","135.8.60.182","172.16.112.100","TCP","60"
"30084","2958.146303","135.8.60.182","172.16.112.100","SMTP","76"
"30085","2958.146531","172.16.112.100","135.8.60.182","SMTP","60"
"30086","2958.147661","135.8.60.182","172.16.112.100","SMTP","76"
"30087","2958.147875","172.16.112.100","135.8.60.182","SMTP","63"
"30088","2958.148891","135.8.60.182","172.16.112.100","SMTP","92"
"30089","2958.149183","172.16.112.100","135.8.60.182","SMTP","97"
"30090","2958.150318","135.8.60.182","172.16.112.100","SMTP","97"
"30091","2958.150599","172.16.112.100","135.8.60.182","SMTP","87"
"30092","2958.151614","135.8.60.182","172.16.112.100","SMTP","60"
"30093","2958.153628","172.16.112.100","135.8.60.182","SMTP","94"
"30094","2958.159689","172.16.114.169","172.16.112.50","TELNET","60"
"30095","2958.160132","172.16.112.50","172.16.114.169","TELNET","60"
"30096","2958.163753","135.8.60.182","172.16.112.100","SMTP","1078"
"30097","2958.165333","135.8.60.182","172.16.112.100","SMTP","1514"
"30098","2958.166568","135.8.60.182","172.16.112.100","SMTP","1514"
"30099","2958.167824","135.8.60.182","172.16.112.100","SMTP","1514"
"30100","2958.169117","135.8.60.182","172.16.112.100","SMTP","1514"
"30101","2958.170422","135.8.60.182","172.16.112.100","SMTP","1514"
"30102","2958.170482","172.16.112.100","135.8.60.182","TCP","60"
"30103","2958.170550","172.16.112.100","135.8.60.182","TCP","60"
"30104","2958.170621","172.16.112.100","135.8.60.182","TCP","60"
"30105","2958.174343","135.8.60.182","172.16.112.100","SMTP","1514"
"30106","2958.175575","135.8.60.182","172.16.112.100","SMTP","1514"
"30107","2958.176808","135.8.60.182","172.16.112.100","SMTP","1514"
"30108","2958.178062","135.8.60.182","172.16.112.100","SMTP","1514"
"30109","2958.179367","135.8.60.182","172.16.112.100","SMTP","1514"
"30110","2958.180612","135.8.60.182","172.16.112.100","SMTP","1514"
"30111","2958.180818","172.16.114.169","172.16.112.50","TCP","60"
"30112","2958.182150","172.16.112.100","135.8.60.182","TCP","60"
"30113","2958.182218","172.16.112.100","135.8.60.182","TCP","60"
"30114","2958.182286","172.16.112.100","135.8.60.182","TCP","60"
"30115","2958.185826","135.8.60.182","172.16.112.100","SMTP","1514"
"30116","2958.187058","135.8.60.182","172.16.112.100","SMTP","1514"
"30117","2958.188290","135.8.60.182","172.16.112.100","SMTP","1514"
"30118","2958.188388","172.16.112.100","135.8.60.182","TCP","60"
"30119","2958.189627","135.8.60.182","172.16.112.100","SMTP","1514"
"30120","2958.190850","135.8.60.182","172.16.112.100","SMTP","1514"
"30121","2958.192255","135.8.60.182","172.16.112.100","SMTP","1514"
"30122","2958.192324","172.16.112.100","135.8.60.182","TCP","60"
"30123","2958.192452","172.16.112.100","135.8.60.182","TCP","60"
"30124","2958.194318","135.8.60.182","172.16.112.100","SMTP","1514"
"30125","2958.195550","135.8.60.182","172.16.112.100","SMTP","1514"
"30126","2958.195752","172.16.112.100","135.8.60.182","TCP","60"
"30127","2958.197420","135.8.60.182","172.16.112.100","SMTP","1514"
"30128","2958.198642","135.8.60.182","172.16.112.100","SMTP","1514"
"30129","2958.199874","135.8.60.182","172.16.112.100","SMTP","1514"
"30130","2958.199947","172.16.112.100","135.8.60.182","TCP","60"
"30131","2958.201189","135.8.60.182","172.16.112.100","SMTP","1514"
"30132","2958.202433","135.8.60.182","172.16.112.100","SMTP","1514"
"30133","2958.202550","172.16.112.100","135.8.60.182","TCP","60"
"30134","2958.203790","135.8.60.182","172.16.112.100","SMTP","1514"
"30135","2958.203977","172.16.112.100","135.8.60.182","TCP","60"
"30136","2958.205657","135.8.60.182","172.16.112.100","SMTP","1514"
"30137","2958.206900","135.8.60.182","172.16.112.100","SMTP","1514"
"30138","2958.208209","135.8.60.182","172.16.112.100","SMTP","1514"
"30139","2958.208281","172.16.112.100","135.8.60.182","TCP","60"
"30140","2958.209512","135.8.60.182","172.16.112.100","SMTP","1514"
"30141","2958.210752","135.8.60.182","172.16.112.100","SMTP","1514"
"30142","2958.211998","135.8.60.182","172.16.112.100","SMTP","1514"
"30143","2958.212070","172.16.112.100","135.8.60.182","TCP","60"
"30144","2958.212198","172.16.112.100","135.8.60.182","TCP","60"
"30145","2958.213992","135.8.60.182","172.16.112.100","SMTP","1514"
"30146","2958.215222","135.8.60.182","172.16.112.100","SMTP","1514"
"30147","2958.215420","172.16.112.100","135.8.60.182","TCP","60"
"30148","2958.217182","135.8.60.182","172.16.112.100","SMTP","1514"
"30149","2958.218452","135.8.60.182","172.16.112.100","SMTP","1514"
"30150","2958.219738","135.8.60.182","172.16.112.100","SMTP","1514"
"30151","2958.221057","135.8.60.182","172.16.112.100","SMTP","1514"
"30152","2958.222312","135.8.60.182","172.16.112.100","SMTP","1514"
"30153","2958.223604","135.8.60.182","172.16.112.100","SMTP","1514"
"30154","2958.223678","172.16.112.100","135.8.60.182","TCP","60"
"30155","2958.223745","172.16.112.100","135.8.60.182","TCP","60"
"30156","2958.223817","172.16.112.100","135.8.60.182","TCP","60"
"30157","2958.227426","135.8.60.182","172.16.112.100","SMTP","1514"
"30158","2958.228650","135.8.60.182","172.16.112.100","SMTP","1514"
"30159","2958.229887","135.8.60.182","172.16.112.100","SMTP","1514"
"30160","2958.231146","135.8.60.182","172.16.112.100","SMTP","1514"
"30161","2958.232437","135.8.60.182","172.16.112.100","SMTP","1514"
"30162","2958.233703","135.8.60.182","172.16.112.100","SMTP","1514"
"30163","2958.233763","172.16.112.100","135.8.60.182","TCP","60"
"30164","2958.233831","172.16.112.100","135.8.60.182","TCP","60"
"30165","2958.233903","172.16.112.100","135.8.60.182","TCP","60"
"30166","2958.237507","135.8.60.182","172.16.112.100","SMTP","1514"
"30167","2958.238743","135.8.60.182","172.16.112.100","SMTP","1514"
"30168","2958.239985","135.8.60.182","172.16.112.100","SMTP","1514"
"30169","2958.241398","135.8.60.182","172.16.112.100","SMTP","1514"
"30170","2958.242665","135.8.60.182","172.16.112.100","SMTP","1514"
"30171","2958.243946","135.8.60.182","172.16.112.100","SMTP","1514"
"30172","2958.244018","172.16.112.100","135.8.60.182","TCP","60"
"30173","2958.244087","172.16.112.100","135.8.60.182","TCP","60"
"30174","2958.244156","172.16.112.100","135.8.60.182","TCP","60"
"30175","2958.247754","135.8.60.182","172.16.112.100","SMTP","1514"
"30176","2958.248988","135.8.60.182","172.16.112.100","SMTP","1514"
"30177","2958.250264","135.8.60.182","172.16.112.100","SMTP","1514"
"30178","2958.251528","135.8.60.182","172.16.112.100","SMTP","1514"
"30179","2958.252811","135.8.60.182","172.16.112.100","SMTP","1514"
"30180","2958.254102","135.8.60.182","172.16.112.100","SMTP","1514"
"30181","2958.254176","172.16.112.100","135.8.60.182","TCP","60"
"30182","2958.254243","172.16.112.100","135.8.60.182","TCP","60"
"30183","2958.254312","172.16.112.100","135.8.60.182","TCP","60"
"30184","2958.257918","135.8.60.182","172.16.112.100","SMTP","1514"
"30185","2958.259154","135.8.60.182","172.16.112.100","SMTP","1514"
"30186","2958.260407","135.8.60.182","172.16.112.100","SMTP","1514"
"30187","2958.260590","172.16.112.100","135.8.60.182","TCP","60"
"30188","2958.261821","135.8.60.182","172.16.112.100","SMTP","1514"
"30189","2958.263055","135.8.60.182","172.16.112.100","SMTP","1514"
"30190","2958.263148","172.16.112.100","135.8.60.182","TCP","60"
"30191","2958.264379","135.8.60.182","172.16.112.100","SMTP","1514"
"30192","2958.264577","172.16.112.100","135.8.60.182","TCP","60"
"30193","2958.266284","135.8.60.182","172.16.112.100","SMTP","1514"
"30194","2958.267527","135.8.60.182","172.16.112.100","SMTP","1514"
"30195","2958.268748","135.8.60.182","172.16.112.100","SMTP","1514"
"30196","2958.270105","135.8.60.182","172.16.112.100","SMTP","1514"
"30197","2958.270175","172.16.112.100","135.8.60.182","TCP","60"
"30198","2958.270299","172.16.112.100","135.8.60.182","TCP","60"
"30199","2958.272092","135.8.60.182","172.16.112.100","SMTP","1514"
"30200","2958.273326","135.8.60.182","172.16.112.100","SMTP","1514"
"30201","2958.273533","172.16.112.100","135.8.60.182","TCP","60"
"30202","2958.275191","135.8.60.182","172.16.112.100","SMTP","1514"
"30203","2958.276413","135.8.60.182","172.16.112.100","SMTP","1514"
"30204","2958.277645","135.8.60.182","172.16.112.100","SMTP","1514"
"30205","2958.277716","172.16.112.100","135.8.60.182","TCP","60"
"30206","2958.278948","135.8.60.182","172.16.112.100","SMTP","1514"
"30207","2958.279145","172.16.112.100","135.8.60.182","TCP","60"
"30208","2958.279679","172.16.114.169","172.16.112.50","TELNET","60"
"30209","2958.280919","135.8.60.182","172.16.112.100","SMTP","1514"
"30210","2958.281000","172.16.112.50","172.16.114.169","TELNET","60"
"30211","2958.282238","135.8.60.182","172.16.112.100","SMTP","1514"
"30212","2958.283566","135.8.60.182","172.16.112.100","SMTP","1514"
"30213","2958.283639","172.16.112.100","135.8.60.182","TCP","60"
"30214","2958.284868","135.8.60.182","172.16.112.100","SMTP","1514"
"30215","2958.286101","135.8.60.182","172.16.112.100","SMTP","1514"
"30216","2958.286195","172.16.112.100","135.8.60.182","TCP","60"
"30217","2958.287426","135.8.60.182","172.16.112.100","SMTP","1514"
"30218","2958.287630","172.16.112.100","135.8.60.182","TCP","60"
"30219","2958.289296","135.8.60.182","172.16.112.100","SMTP","1514"
"30220","2958.290541","135.8.60.182","172.16.112.100","SMTP","1514"
"30221","2958.291856","135.8.60.182","172.16.112.100","SMTP","1514"
"30222","2958.291926","172.16.112.100","135.8.60.182","TCP","60"
"30223","2958.293157","135.8.60.182","172.16.112.100","SMTP","1514"
"30224","2958.294389","135.8.60.182","172.16.112.100","SMTP","1514"
"30225","2958.294592","172.16.112.100","135.8.60.182","TCP","60"
"30226","2958.295824","135.8.60.182","172.16.112.100","SMTP","1514"
"30227","2958.296015","172.16.112.100","135.8.60.182","TCP","60"
"30228","2958.297671","135.8.60.182","172.16.112.100","SMTP","1514"
"30229","2958.298901","135.8.60.182","172.16.112.100","SMTP","1514"
"30230","2958.300135","135.8.60.182","172.16.112.100","SMTP","1514"
"30231","2958.300228","172.16.112.100","135.8.60.182","TCP","60"
"30232","2958.300320","172.16.114.169","172.16.112.50","TCP","60"
"30233","2958.301552","135.8.60.182","172.16.112.100","SMTP","1514"
"30234","2958.302797","135.8.60.182","172.16.112.100","SMTP","1514"
"30235","2958.302961","172.16.112.100","135.8.60.182","TCP","60"
"30236","2958.304192","135.8.60.182","172.16.112.100","SMTP","1514"
"30237","2958.304393","172.16.112.100","135.8.60.182","TCP","60"
"30238","2958.306047","135.8.60.182","172.16.112.100","SMTP","1514"
"30239","2958.307279","135.8.60.182","172.16.112.100","SMTP","1514"
"30240","2958.308512","135.8.60.182","172.16.112.100","SMTP","1514"
"30241","2958.308586","172.16.112.100","135.8.60.182","TCP","60"
"30242","2958.309825","135.8.60.182","172.16.112.100","SMTP","1514"
"30243","2958.311047","135.8.60.182","172.16.112.100","SMTP","1514"
"30244","2958.311141","172.16.112.100","135.8.60.182","TCP","60"
"30245","2958.312371","135.8.60.182","172.16.112.100","SMTP","1514"
"30246","2958.312567","172.16.112.100","135.8.60.182","TCP","60"
"30247","2958.314275","135.8.60.182","172.16.112.100","SMTP","1514"
"30248","2958.315506","135.8.60.182","172.16.112.100","SMTP","1514"
"30249","2958.316802","135.8.60.182","172.16.112.100","SMTP","1514"
"30250","2958.316863","172.16.112.100","135.8.60.182","TCP","60"
"30251","2958.318094","135.8.60.182","172.16.112.100","SMTP","1514"
"30252","2958.319328","135.8.60.182","172.16.112.100","SMTP","1514"
"30253","2958.320645","135.8.60.182","172.16.112.100","SMTP","1514"
"30254","2958.320714","172.16.112.100","135.8.60.182","TCP","60"
"30255","2958.320841","172.16.112.100","135.8.60.182","TCP","60"
"30256","2958.322677","135.8.60.182","172.16.112.100","SMTP","1514"
"30257","2958.323919","135.8.60.182","172.16.112.100","SMTP","1514"
"30258","2958.324105","172.16.112.100","135.8.60.182","TCP","60"
"30259","2958.325762","135.8.60.182","172.16.112.100","SMTP","1514"
"30260","2958.327015","135.8.60.182","172.16.112.100","SMTP","1514"
"30261","2958.327209","172.16.112.100","135.8.60.182","TCP","60"
"30262","2958.328440","135.8.60.182","172.16.112.100","SMTP","1514"
"30263","2958.329673","135.8.60.182","172.16.112.100","SMTP","1514"
"30264","2958.330916","135.8.60.182","172.16.112.100","SMTP","1514"
"30265","2958.330975","172.16.112.100","135.8.60.182","TCP","60"
"30266","2958.332218","135.8.60.182","172.16.112.100","SMTP","1514"
"30267","2958.333451","135.8.60.182","172.16.112.100","SMTP","1514"
"30268","2958.334818","135.8.60.182","172.16.112.100","SMTP","1514"
"30269","2958.334890","172.16.112.100","135.8.60.182","TCP","60"
"30270","2958.335022","172.16.112.100","135.8.60.182","TCP","60"
"30271","2958.336821","135.8.60.182","172.16.112.100","SMTP","1514"
"30272","2958.338064","135.8.60.182","172.16.112.100","SMTP","1514"
"30273","2958.338250","172.16.112.100","135.8.60.182","TCP","60"
"30274","2958.339941","135.8.60.182","172.16.112.100","SMTP","1514"
"30275","2958.341172","135.8.60.182","172.16.112.100","SMTP","1514"
"30276","2958.341368","172.16.112.100","135.8.60.182","TCP","60"
"30277","2958.342726","135.8.60.182","172.16.112.100","SMTP","1514"
"30278","2958.343957","135.8.60.182","172.16.112.100","SMTP","1514"
"30279","2958.345198","135.8.60.182","172.16.112.100","SMTP","1514"
"30280","2958.345305","172.16.112.100","135.8.60.182","TCP","60"
"30281","2958.346536","135.8.60.182","172.16.112.100","SMTP","1514"
"30282","2958.346736","172.16.112.100","135.8.60.182","TCP","60"
"30283","2958.348391","135.8.60.182","172.16.112.100","SMTP","1514"
"30284","2958.349636","135.8.60.182","172.16.112.100","SMTP","1514"
"30285","2958.349833","172.16.112.100","135.8.60.182","TCP","60"
"30286","2958.351078","135.8.60.182","172.16.112.100","SMTP","1514"
"30287","2958.352319","135.8.60.182","172.16.112.100","SMTP","1514"
"30288","2958.353540","135.8.60.182","172.16.112.100","SMTP","1514"
"30289","2958.353612","172.16.112.100","135.8.60.182","TCP","60"
"30290","2958.354844","135.8.60.182","172.16.112.100","SMTP","1514"
"30291","2958.355042","172.16.112.100","135.8.60.182","TCP","60"
"30292","2958.356830","135.8.60.182","172.16.112.100","SMTP","1514"
"30293","2958.358070","135.8.60.182","172.16.112.100","SMTP","1514"
"30294","2958.359398","135.8.60.182","172.16.112.100","SMTP","1514"
"30295","2958.359482","172.16.112.100","135.8.60.182","TCP","60"
"30296","2958.360715","135.8.60.182","172.16.112.100","SMTP","1514"
"30297","2958.360910","172.16.112.100","135.8.60.182","TCP","60"
"30298","2958.362632","135.8.60.182","172.16.112.100","SMTP","1514"
"30299","2958.363877","135.8.60.182","172.16.112.100","SMTP","1514"
"30300","2958.364077","172.16.112.100","135.8.60.182","TCP","60"
"30301","2958.365320","135.8.60.182","172.16.112.100","SMTP","1514"
"30302","2958.366570","135.8.60.182","172.16.112.100","SMTP","1514"
"30303","2958.366759","172.16.112.100","135.8.60.182","TCP","60"
"30304","2958.368596","135.8.60.182","172.16.112.100","SMTP","1514"
"30305","2958.369849","135.8.60.182","172.16.112.100","SMTP","1514"
"30306","2958.371225","135.8.60.182","172.16.112.100","SMTP","1514"
"30307","2958.372464","135.8.60.182","172.16.112.100","SMTP","1514"
"30308","2958.373766","135.8.60.182","172.16.112.100","SMTP","1514"
"30309","2958.375012","135.8.60.182","172.16.112.100","SMTP","1514"
"30310","2958.375083","172.16.112.100","135.8.60.182","TCP","60"
"30311","2958.375153","172.16.112.100","135.8.60.182","TCP","60"
"30312","2958.375221","172.16.112.100","135.8.60.182","TCP","60"
"30313","2958.378822","135.8.60.182","172.16.112.100","SMTP","1514"
"30314","2958.380058","135.8.60.182","172.16.112.100","SMTP","1514"
"30315","2958.381287","135.8.60.182","172.16.112.100","SMTP","1514"
"30316","2958.382552","135.8.60.182","172.16.112.100","SMTP","1514"
"30317","2958.382697","172.16.112.100","135.8.60.182","TCP","60"
"30318","2958.382766","172.16.112.100","135.8.60.182","TCP","60"
"30319","2958.384000","135.8.60.182","172.16.112.100","SMTP","1514"
"30320","2958.385231","135.8.60.182","172.16.112.100","SMTP","1514"
"30321","2958.385429","172.16.112.100","135.8.60.182","TCP","60"
"30322","2958.387086","135.8.60.182","172.16.112.100","SMTP","1514"
"30323","2958.388317","135.8.60.182","172.16.112.100","SMTP","1514"
"30324","2958.389601","135.8.60.182","172.16.112.100","SMTP","1514"
"30325","2958.389664","172.16.112.100","135.8.60.182","TCP","60"
"30326","2958.390897","135.8.60.182","172.16.112.100","SMTP","1514"
"30327","2958.391094","172.16.112.100","135.8.60.182","TCP","60"
"30328","2958.392856","135.8.60.182","172.16.112.100","SMTP","1514"
"30329","2958.394108","135.8.60.182","172.16.112.100","SMTP","1514"
"30330","2958.395373","135.8.60.182","172.16.112.100","SMTP","1514"
"30331","2958.395448","172.16.112.100","135.8.60.182","TCP","60"
"30332","2958.396687","135.8.60.182","172.16.112.100","SMTP","1514"
"30333","2958.396876","172.16.112.100","135.8.60.182","TCP","60"
"30334","2958.398639","135.8.60.182","172.16.112.100","SMTP","1514"
"30335","2958.399891","135.8.60.182","172.16.112.100","SMTP","1514"
"30336","2958.399965","172.16.114.169","172.16.112.50","TELNET","60"
"30337","2958.401194","135.8.60.182","172.16.112.100","SMTP","1514"
"30338","2958.401265","172.16.112.100","135.8.60.182","TCP","60"
"30339","2958.401345","172.16.112.50","172.16.114.169","TELNET","60"
"30340","2958.402576","135.8.60.182","172.16.112.100","SMTP","1514"
"30341","2958.402783","172.16.112.100","135.8.60.182","TCP","60"
"30342","2958.404555","135.8.60.182","172.16.112.100","SMTP","1514"
"30343","2958.405799","135.8.60.182","172.16.112.100","SMTP","1514"
"30344","2958.407045","135.8.60.182","172.16.112.100","SMTP","1514"
"30345","2958.407115","172.16.112.100","135.8.60.182","TCP","60"
"30346","2958.408422","135.8.60.182","172.16.112.100","SMTP","1514"
"30347","2958.409661","135.8.60.182","172.16.112.100","SMTP","1514"
"30348","2958.409758","172.16.112.100","135.8.60.182","TCP","60"
"30349","2958.410999","135.8.60.182","172.16.112.100","SMTP","1514"
"30350","2958.411182","172.16.112.100","135.8.60.182","TCP","60"
"30351","2958.412906","135.8.60.182","172.16.112.100","SMTP","1514"
"30352","2958.414194","135.8.60.182","172.16.112.100","SMTP","1514"
"30353","2958.414391","172.16.112.100","135.8.60.182","TCP","60"
"30354","2958.415636","135.8.60.182","172.16.112.100","SMTP","1514"
"30355","2958.416870","135.8.60.182","172.16.112.100","SMTP","1514"
"30356","2958.417086","172.16.112.100","135.8.60.182","TCP","60"
"30357","2958.418929","135.8.60.182","172.16.112.100","SMTP","1514"
"30358","2958.420178","135.8.60.182","172.16.112.100","SMTP","1514"
"30359","2958.420250","172.16.114.169","172.16.112.50","TCP","60"
"30360","2958.421479","135.8.60.182","172.16.112.100","SMTP","1514"
"30361","2958.421575","172.16.112.100","135.8.60.182","TCP","60"
"30362","2958.422808","135.8.60.182","172.16.112.100","SMTP","1514"
"30363","2958.424037","135.8.60.182","172.16.112.100","SMTP","1514"
"30364","2958.424321","172.16.112.100","135.8.60.182","TCP","60"
"30365","2958.425577","135.8.60.182","172.16.112.100","SMTP","1514"
"30366","2958.425768","172.16.112.100","135.8.60.182","TCP","60"
"30367","2958.427426","135.8.60.182","172.16.112.100","SMTP","1514"
"30368","2958.428657","135.8.60.182","172.16.112.100","SMTP","1514"
"30369","2958.429889","135.8.60.182","172.16.112.100","SMTP","1514"
"30370","2958.431148","135.8.60.182","172.16.112.100","SMTP","1514"
"30371","2958.432410","135.8.60.182","172.16.112.100","SMTP","1514"
"30372","2958.433692","135.8.60.182","172.16.112.100","SMTP","1514"
"30373","2958.433763","172.16.112.100","135.8.60.182","TCP","60"
"30374","2958.433834","172.16.112.100","135.8.60.182","TCP","60"
"30375","2958.433901","172.16.112.100","135.8.60.182","TCP","60"
"30376","2958.437506","135.8.60.182","172.16.112.100","SMTP","1514"
"30377","2958.438740","135.8.60.182","172.16.112.100","SMTP","1514"
